club,shooting,dribbling_control,passing_vision,tackling_interception,aerial_defense,speed_agility,strength_stamina,decision_making,work_ethic_effort,leadership,teamwork,goalkeeping_abilities,behavioral_attributes,player_traits,club_rating
Shamrock Rovers,8.375,12.0,10.5,9.3125,6.083333333333333,12.416666666666666,11.333333333333334,10.625,12.416666666666666,4.25,12.25,2.0,6.625,1.5,1156.0
Tranmere,2.5000000000000004,6.666666666666668,5.166666666666667,6.833333333333333,3.1111111111111107,11.666666666666666,6.333333333333333,8.333333333333332,7.444444444444444,3.0,7.0,2.142857142857143,6.0,1.6666666666666667,1156.0
FC Lahti,5.083333333333334,8.583333333333334,6.555555555555556,9.166666666666668,4.777777777777778,10.444444444444445,9.222222222222221,10.833333333333334,9.333333333333334,4.833333333333333,9.0,2.380952380952381,6.166666666666666,3.0,1156.0
Krasnodar-2,5.5,8.333333333333334,7.611111111111111,11.083333333333332,6.222222222222221,11.888888888888891,8.222222222222223,9.5,8.222222222222223,6.833333333333333,9.666666666666666,2.0952380952380953,5.166666666666667,2.6666666666666665,1156.0
Chornomorets,7.166666666666667,8.583333333333332,9.055555555555555,10.916666666666668,6.666666666666667,11.777777777777779,10.0,10.5,12.555555555555555,6.0,10.666666666666666,2.0,7.666666666666667,2.0,1291.0
Northampton,4.625,7.3125,6.583333333333333,9.25,6.416666666666667,11.166666666666666,8.583333333333334,10.25,9.583333333333334,4.875,9.25,1.9642857142857142,5.5,3.0,1156.0
Maccabi Netanya,5.1875,8.5,8.791666666666666,9.5,5.833333333333333,12.0,9.166666666666666,9.375,10.833333333333334,5.375,9.5,2.3214285714285716,6.25,1.5,1406.0
Turgutluspor,4.375,8.0625,6.541666666666667,10.0625,5.833333333333333,13.75,8.25,9.5,9.416666666666666,6.0,9.0,1.9285714285714286,6.5,1.5,1156.0
Lokomotiv Plovdiv,8.6875,10.375,10.208333333333334,10.125,6.416666666666667,12.916666666666666,10.75,10.0,13.166666666666666,5.125,11.5,2.2857142857142856,7.0,1.0,1451.0
HB Køge,5.8125,10.3125,9.75,9.4375,5.416666666666667,12.75,9.833333333333334,9.5,9.416666666666666,5.25,11.75,2.1785714285714284,6.75,1.25,1156.0
Tom,6.0,8.625,8.833333333333334,11.25,7.25,11.5,10.166666666666666,10.5,12.25,5.375,11.0,2.0,6.875,2.5,1252.0
Avangard Kramatorsk,3.0,7.4375,6.75,8.4375,6.0,11.0,8.583333333333334,9.25,10.083333333333334,6.875,8.75,1.8928571428571428,5.125,1.5,1156.0
Sivas Bld.,5.8125,8.375,7.5,8.6875,5.333333333333333,11.75,8.166666666666666,10.125,10.416666666666666,5.0,9.0,2.142857142857143,5.875,1.5,1156.0
ZTE,7.875,10.375,9.916666666666666,10.375,6.833333333333333,12.333333333333334,10.333333333333334,10.0,10.166666666666666,6.625,11.5,2.0,5.875,2.25,1320.0
Bohemians,4.5625,9.6875,8.166666666666666,8.625,7.0,12.166666666666666,9.666666666666666,9.25,11.583333333333334,5.25,9.75,1.8571428571428572,6.0,1.75,1156.0
Esbjerg fB,6.5,9.25,8.75,10.875,6.583333333333333,12.083333333333334,9.833333333333334,10.125,11.916666666666666,6.25,12.5,2.142857142857143,7.25,2.25,1269.0
Sandnes Ulf,7.0,8.625,9.666666666666666,9.0,7.5,12.166666666666666,11.666666666666666,9.5,12.0,4.0,11.0,2.0,7.25,3.0,1255.0
Hobro IK,4.5625,8.5,8.25,8.875,4.833333333333333,11.166666666666666,8.0,7.75,10.25,4.375,10.0,2.25,6.0,2.25,1258.0
St. Mirren,8.875,9.8125,10.166666666666666,11.625,6.25,10.916666666666666,11.666666666666666,10.25,12.75,5.5,11.75,1.9285714285714286,7.625,2.5,1315.0
FC Inter,5.6875,7.875,7.5,8.5625,5.083333333333333,12.75,9.166666666666666,9.375,12.25,6.75,12.25,2.357142857142857,6.5,2.75,1156.0
Hekimoğlu Trabzon,5.75,10.833333333333334,9.833333333333334,9.333333333333332,6.333333333333333,13.222222222222223,10.222222222222223,9.833333333333332,12.111111111111112,3.8333333333333335,11.0,2.0000000000000004,6.5,2.0,1156.0
Cheltenham,7.1875,9.3125,9.875,10.0625,7.333333333333333,11.333333333333334,11.333333333333334,9.5,10.666666666666666,5.75,10.25,2.0357142857142856,5.875,1.5,1156.0
Thisted FC,8.25,8.25,9.5,9.0,6.0,10.0,9.333333333333334,8.5,9.666666666666666,2.5,11.0,2.5714285714285716,9.0,2.0,1156.0
Nitra,6.5,8.875,9.0,11.75,7.333333333333333,11.833333333333334,11.5,11.0,11.833333333333334,5.5,12.5,2.2142857142857144,5.5,3.0,1227.0
Pribram,7.0625,9.1875,9.666666666666666,9.3125,6.833333333333333,11.666666666666666,11.0,8.25,10.666666666666666,5.375,9.75,2.1785714285714284,6.75,2.25,1259.0
Javor,8.0625,10.375,11.833333333333334,11.0625,6.5,11.916666666666666,11.0,11.0,11.083333333333334,5.375,11.0,2.2142857142857144,7.375,2.25,1287.0
Bruk-Bet Termalica,6.625,9.25,9.083333333333334,9.875,6.25,11.666666666666666,10.083333333333334,10.0,10.5,5.0,11.25,2.107142857142857,6.25,1.25,1265.0
Ingulets Petrove,3.875,9.3125,7.291666666666667,9.0625,6.083333333333333,12.916666666666666,9.166666666666666,10.375,9.916666666666666,3.25,8.5,1.8214285714285714,5.0,2.25,1328.0
Silkeborg IF,6.0625,9.6875,8.333333333333334,8.5,6.166666666666667,11.5,8.916666666666666,9.625,11.166666666666666,5.25,10.5,2.0357142857142856,5.625,2.25,1337.0
Inđija,7.0,9.0,9.875,10.9375,7.166666666666667,12.0,10.25,10.75,12.083333333333334,5.625,11.25,2.107142857142857,6.875,2.0,1156.0
KFUM Oslo,7.25,11.5,8.208333333333334,9.125,5.0,11.833333333333334,10.833333333333334,9.375,11.666666666666666,3.375,10.5,1.6785714285714286,5.375,2.0,1156.0
Senica,5.25,8.916666666666666,7.277777777777778,9.916666666666668,5.666666666666667,13.333333333333334,9.333333333333334,9.333333333333332,9.333333333333334,6.5,10.0,2.1904761904761902,4.833333333333334,2.3333333333333335,1230.0
Vasas,6.375,8.875,8.791666666666666,10.375,6.666666666666667,11.833333333333334,10.166666666666666,9.625,12.5,4.625,12.25,2.25,6.25,2.5,1156.0
Sligo Rovers,5.75,8.375,7.875,9.25,7.333333333333333,11.5,9.416666666666666,8.375,12.833333333333334,5.875,10.25,2.357142857142857,7.375,1.75,1156.0
Derry City,4.625,7.5,6.333333333333333,8.25,6.333333333333333,12.333333333333334,8.0,10.0,9.5,6.25,9.5,1.8571428571428572,7.25,2.5,1156.0
Gorica,7.875,10.1875,10.166666666666666,11.4375,6.833333333333333,12.5,11.5,9.75,11.5,5.125,11.25,2.25,6.625,2.75,1290.0
Ross County,6.625,9.25,8.833333333333334,10.625,7.916666666666667,11.25,10.833333333333334,10.5,13.166666666666666,7.25,13.25,2.0714285714285716,7.0,3.0,1312.0
Plymouth,10.1875,11.3125,10.041666666666666,9.0625,5.666666666666667,11.0,10.416666666666666,10.625,13.0,5.625,12.25,2.1785714285714284,6.125,2.0,1156.0
Teleoptik,5.125,8.0,8.416666666666666,11.0,7.0,11.333333333333334,10.833333333333334,11.0,10.0,4.0,9.5,2.0,6.5,2.0,1156.0
Metalac,7.0,10.875,10.25,10.25,6.25,11.416666666666666,10.166666666666666,10.625,10.416666666666666,5.125,10.0,2.0,5.5,1.75,1156.0
Rotor-2,1.25,4.0,3.0,6.0,5.666666666666667,11.0,3.6666666666666665,7.5,4.0,7.0,5.0,1.8571428571428572,4.0,2.0,1156.0
ŁKS Łódź,7.8125,10.25,9.875,10.4375,6.666666666666667,12.083333333333334,11.25,10.625,12.166666666666666,5.125,11.25,2.107142857142857,6.75,2.5,1216.0
Arka,6.5,9.25,8.791666666666666,9.625,6.416666666666667,11.833333333333334,10.083333333333334,10.0,9.75,4.625,10.75,1.8571428571428572,6.375,1.75,1296.0
Novi Pazar,6.25,9.5,9.666666666666666,9.9375,7.5,12.25,11.0,9.875,10.25,4.125,9.75,1.9285714285714286,5.75,2.25,1156.0
Øygarden,6.75,8.75,9.0,9.375,6.666666666666667,11.333333333333334,10.666666666666666,7.75,11.833333333333334,3.0,9.5,1.8571428571428572,7.5,1.5,1156.0
Östers IF,7.8125,9.625,10.0,10.3125,5.583333333333333,11.583333333333334,9.916666666666666,10.375,11.083333333333334,3.75,11.75,2.4285714285714284,5.375,2.0,1156.0
Fužinar,7.4375,9.75,9.208333333333334,11.1875,6.0,11.916666666666666,9.666666666666666,12.0,11.5,5.625,10.25,2.2857142857142856,7.25,2.25,1156.0
Næstved,6.875,10.125,8.291666666666666,8.8125,6.25,11.25,8.583333333333334,9.375,10.083333333333334,4.75,9.5,1.9285714285714286,6.625,1.5,1156.0
Gaz Metan Mediaş,9.0625,10.3125,10.625,10.1875,6.583333333333333,12.5,11.25,11.0,10.666666666666666,5.125,11.25,2.0,5.875,3.5,1249.0
Mansfield,8.5625,10.5,9.666666666666666,10.4375,6.583333333333333,11.5,10.833333333333334,9.25,12.333333333333334,5.875,11.75,1.8214285714285714,6.5,2.25,1156.0
Paks,7.75,9.916666666666666,10.055555555555555,10.083333333333334,6.111111111111112,12.444444444444445,10.333333333333334,10.833333333333334,10.888888888888891,5.0,11.666666666666666,1.8095238095238098,7.0,2.0,1390.0
Jagiellonia,9.375,10.5625,10.791666666666666,10.8125,7.666666666666667,12.333333333333334,11.416666666666666,10.5,12.25,5.125,10.0,2.357142857142857,6.375,2.0,1156.0
Pardubice,7.375,9.5625,8.833333333333334,10.375,6.083333333333333,13.083333333333334,10.166666666666666,8.875,10.583333333333334,6.625,9.5,1.8928571428571428,6.25,2.25,1156.0
Napredak,6.833333333333333,9.333333333333334,8.833333333333334,10.666666666666666,6.777777777777778,12.0,10.555555555555557,10.333333333333332,11.222222222222223,6.5,10.333333333333334,2.1904761904761907,5.833333333333333,2.0,1318.0
Bolton,7.25,10.6875,9.458333333333334,9.8125,6.5,13.0,10.583333333333334,9.625,9.75,4.875,11.25,2.25,6.0,1.75,1475.0
Dunfermline,6.5,9.375,9.208333333333334,10.875,6.916666666666667,10.666666666666666,9.916666666666666,11.125,11.083333333333334,5.5,11.0,2.0357142857142856,5.75,1.75,1156.0
Mačva,5.749999999999999,8.5,8.666666666666666,10.5,5.4444444444444455,11.666666666666666,10.333333333333334,10.5,9.777777777777779,6.5,9.666666666666666,2.380952380952381,6.666666666666667,2.0,1156.0
Finn Harps,6.0,8.0,8.166666666666666,10.25,7.333333333333333,11.916666666666666,9.916666666666666,8.875,10.833333333333334,6.0,9.75,2.142857142857143,6.875,1.25,1156.0
Barnet,6.375,9.5,7.541666666666667,8.9375,6.333333333333333,11.583333333333334,10.666666666666666,8.0,12.166666666666666,4.625,12.0,1.6428571428571428,5.75,1.5,1156.0
Loznica,5.0,7.75,8.833333333333334,11.0,5.0,11.333333333333334,11.333333333333334,10.0,9.666666666666666,2.5,10.0,2.7142857142857144,5.5,1.0,1156.0
Shakhter Soligorsk,9.1875,9.875,10.625,9.5,6.0,12.083333333333334,11.833333333333334,10.25,11.25,7.125,11.5,1.8571428571428572,7.625,2.25,1156.0
KGHM Zagłębie,7.5,10.625,9.958333333333334,9.5625,7.916666666666667,10.75,10.5,11.375,10.833333333333334,5.875,12.5,2.1785714285714284,5.875,2.0,1156.0
Levski,8.1875,10.625,9.666666666666666,9.0625,5.916666666666667,12.416666666666666,10.75,9.625,13.083333333333334,5.125,12.75,2.0357142857142856,6.5,2.25,1513.0
Metalist 1925,5.375,9.25,6.833333333333333,8.625,5.583333333333333,13.083333333333334,8.583333333333334,8.375,9.25,5.25,8.25,2.107142857142857,5.875,2.0,1156.0
Alania,5.375,8.5,8.333333333333334,8.875,6.0,12.166666666666666,8.833333333333334,10.5,11.0,3.75,8.0,2.5,6.75,2.5,1156.0
Irtysh Omsk,5.5,7.875,7.5,9.625,6.833333333333333,12.333333333333334,8.333333333333334,9.25,10.5,2.0,11.0,2.0714285714285716,6.75,1.5,1156.0
Zlatibor,7.833333333333335,9.75,10.277777777777777,12.0,7.888888888888888,10.888888888888891,11.666666666666666,10.833333333333332,11.555555555555555,6.5,11.333333333333334,2.333333333333333,6.333333333333334,2.0,1156.0
Kiryat-Shmona,7.375,10.4375,9.333333333333334,8.875,7.25,11.333333333333334,9.833333333333334,9.625,9.666666666666666,6.125,10.5,2.142857142857143,6.125,1.75,1278.0
Trelleborgs FF,5.0625,7.6875,7.083333333333333,8.3125,6.25,11.916666666666666,8.666666666666666,9.0,10.25,6.25,9.0,2.3214285714285716,7.5,2.5,1156.0
Tabor Sežana,5.75,8.875,8.291666666666666,11.1875,6.166666666666667,11.666666666666666,10.583333333333334,10.75,10.833333333333334,5.375,11.25,2.1785714285714284,6.875,2.0,1156.0
Crawley,6.5,8.9375,8.708333333333334,9.25,6.5,12.166666666666666,10.416666666666666,8.75,11.25,5.125,11.0,2.0,5.75,2.25,1156.0
Śląsk,7.8125,9.4375,10.041666666666666,9.5,6.416666666666667,11.5,11.25,10.375,10.583333333333334,4.75,11.25,1.8571428571428572,5.75,2.25,1156.0
Piast,7.3125,9.0,9.625,10.125,5.916666666666667,11.5,10.833333333333334,9.625,11.583333333333334,4.0,11.0,2.5714285714285716,6.125,1.5,1156.0
IK Brage,7.625,7.6875,8.125,10.4375,5.833333333333333,11.5,10.75,9.125,10.5,4.75,11.5,2.107142857142857,5.75,2.75,1156.0
Viktoria Zizkov,5.1875,9.5,7.833333333333333,9.0,5.25,12.833333333333334,7.583333333333333,9.5,8.75,2.75,9.0,2.107142857142857,7.0,2.0,1156.0
SKA Khabarovsk,4.916666666666666,7.416666666666666,7.388888888888889,8.5,6.666666666666667,13.555555555555555,10.0,9.5,10.0,7.166666666666667,9.333333333333334,2.476190476190476,6.833333333333333,2.6666666666666665,1268.0
Debrecen,7.875,10.75,10.083333333333334,10.3125,6.25,11.25,9.583333333333334,10.875,11.25,5.375,11.75,2.2857142857142856,4.75,2.75,1352.0
Drogheda Utd,5.0625,8.9375,7.916666666666667,8.0,5.0,12.0,7.583333333333333,8.375,8.333333333333334,4.625,9.0,1.9642857142857142,5.5,2.0,1156.0
Dinamo Minsk,8.4375,9.75,9.583333333333334,9.6875,7.083333333333333,11.75,12.166666666666666,11.375,11.083333333333334,6.0,12.0,1.9642857142857142,7.375,2.0,1156.0
Slavia Sofia,6.0625,9.3125,8.833333333333334,9.625,7.0,12.666666666666666,9.5,9.625,12.25,5.75,11.0,1.9642857142857142,6.75,2.5,1392.0
HIFK,5.5,9.0,8.041666666666666,9.875,5.083333333333333,12.25,8.416666666666666,10.25,10.333333333333334,6.125,10.0,2.0,6.625,2.5,1156.0
Bray Wanderers,2.6875,6.625,5.458333333333333,8.1875,6.25,12.083333333333334,7.833333333333333,7.25,8.583333333333334,4.375,7.75,1.8214285714285714,7.375,1.75,1156.0
Podbrezova,7.666666666666668,10.499999999999998,8.222222222222223,9.5,6.888888888888889,12.888888888888891,8.888888888888888,10.0,10.444444444444445,5.0,9.0,2.047619047619048,6.0,2.0,1156.0
Hradec Kralove,5.75,9.1875,8.416666666666666,9.6875,6.083333333333333,13.0,9.25,10.5,8.25,6.125,9.25,2.0714285714285716,5.75,2.5,1156.0
Arda,8.0625,10.0625,9.5,10.8125,6.416666666666667,12.583333333333334,10.833333333333334,9.25,14.166666666666666,6.0,14.25,2.392857142857143,7.625,1.5,1366.0
Morecambe,6.75,9.125,9.333333333333334,10.6875,7.416666666666667,11.916666666666666,11.916666666666666,8.625,10.666666666666666,4.75,12.0,2.392857142857143,6.875,2.75,1156.0
Radnički (P),6.125,8.25,9.458333333333334,10.0625,6.333333333333333,12.083333333333334,9.833333333333334,11.25,11.0,5.25,10.25,2.1785714285714284,6.375,1.75,1156.0
Mykolaiv,4.625,7.9375,7.375,7.375,4.416666666666667,12.583333333333334,8.75,9.0,8.5,4.25,7.5,2.1785714285714284,5.5,1.75,1156.0
Chertanovo,6.1875,8.125,6.75,9.625,6.083333333333333,13.583333333333334,8.0,9.75,9.916666666666666,4.375,9.0,2.3214285714285716,6.5,2.5,1156.0
Boreham Wood,5.166666666666666,8.916666666666668,7.777777777777779,8.25,6.333333333333333,11.555555555555557,8.444444444444445,9.0,11.222222222222221,3.5,9.0,1.9523809523809523,5.166666666666667,2.6666666666666665,1156.0
Akropolis,6.0625,9.0625,8.666666666666666,7.75,4.666666666666667,12.0,9.666666666666666,8.75,10.0,3.0,10.25,2.0357142857142856,5.375,1.75,1156.0
FC Haka,6.6875,8.75,8.0,9.5,5.583333333333333,11.25,8.583333333333334,8.625,9.833333333333334,5.75,9.75,2.1785714285714284,5.75,1.75,1156.0
Cambridge,6.875,11.0,9.375,10.0,7.166666666666667,11.5,10.75,9.875,11.333333333333334,4.375,11.0,2.107142857142857,5.25,1.75,1156.0
Jönköpings Södra IF,7.1875,10.375,8.583333333333334,8.875,6.916666666666667,12.666666666666666,10.666666666666666,8.625,11.333333333333334,4.5,11.25,2.3214285714285716,6.25,1.75,1156.0
Swindon,8.5625,10.3125,9.791666666666666,10.375,6.75,11.416666666666666,10.583333333333334,11.125,12.75,5.75,11.75,2.2142857142857144,6.5,2.25,1156.0
Shinnik,5.4375,8.625,7.625,9.5,6.833333333333333,13.166666666666666,8.416666666666666,10.0,9.25,4.0,9.0,2.0714285714285716,6.25,1.75,1156.0
Ull/Kisa,6.25,8.9375,8.541666666666666,9.5625,7.416666666666667,11.5,9.666666666666666,10.375,9.833333333333334,5.625,9.75,2.107142857142857,5.875,2.75,1156.0
Krasnodar-3,3.0833333333333335,7.166666666666666,5.666666666666667,9.666666666666668,7.111111111111111,12.111111111111112,6.555555555555556,10.5,8.666666666666666,6.5,8.333333333333334,1.8095238095238095,4.333333333333334,2.6666666666666665,1156.0
CSKA 1948,8.1875,9.875,9.75,10.625,5.75,12.25,10.916666666666666,10.0,13.916666666666666,6.75,12.25,2.2857142857142856,7.75,2.25,1373.0
Bodrumspor,5.375,9.5,8.875,8.6875,6.083333333333333,12.416666666666666,8.833333333333334,8.625,9.75,3.375,11.5,2.0357142857142856,5.75,2.0,1156.0
Vendsyssel FF,5.0625,7.875,6.625,7.3125,6.25,13.0,6.666666666666667,7.875,8.333333333333334,6.75,6.25,1.8928571428571428,5.875,2.25,1156.0
Politehnica Iaşi,7.3125,9.375,9.708333333333334,9.5625,6.5,11.166666666666666,11.0,11.125,10.5,5.375,10.5,2.25,6.5,1.5,1274.0
BATE,9.0,10.5,10.708333333333334,10.3125,7.083333333333333,12.333333333333334,11.916666666666666,10.125,11.5,6.0,11.0,2.2142857142857144,4.625,2.5,1156.0
HamKam,7.875,9.1875,9.458333333333334,10.375,6.583333333333333,9.916666666666666,9.833333333333334,10.125,11.333333333333334,4.625,12.0,2.392857142857143,5.375,2.0,1303.0
Västerås SK,7.083333333333333,9.75,9.333333333333334,9.5,5.444444444444444,11.777777777777777,9.88888888888889,9.333333333333332,11.111111111111109,5.166666666666667,10.666666666666666,2.047619047619048,6.666666666666666,1.3333333333333333,1156.0
KPV,5.416666666666666,7.666666666666666,9.444444444444445,9.916666666666666,6.111111111111111,12.666666666666666,9.888888888888888,9.0,9.666666666666666,6.0,8.666666666666666,2.142857142857143,7.5,1.6666666666666667,1156.0
Bačka,7.625,10.125,9.5,11.5,6.666666666666667,11.5,10.5,11.25,11.0,6.75,11.0,2.0714285714285716,5.5,2.0,1156.0
Rad,8.0625,9.0625,10.541666666666666,10.75,6.25,11.666666666666666,10.333333333333334,10.5,10.833333333333334,5.375,11.5,2.2142857142857144,5.375,1.75,1252.0
Budafok,7.1875,9.6875,9.458333333333334,10.4375,6.25,12.0,9.5,10.25,10.5,6.5,11.0,2.0714285714285716,5.875,1.75,1156.0
Leyton Orient,4.625,8.0625,7.125,10.3125,5.75,12.916666666666666,10.083333333333334,9.75,12.5,5.875,11.5,2.107142857142857,4.875,2.25,1156.0
Forest Green,7.5625,10.625,10.083333333333334,9.25,6.333333333333333,11.75,11.0,10.125,12.166666666666666,5.125,11.75,2.2857142857142856,5.75,2.5,1156.0
Hapoel Haifa,7.5,10.5625,10.041666666666666,10.625,6.5,11.166666666666666,10.833333333333334,10.5,12.416666666666666,5.25,12.5,2.107142857142857,5.625,2.0,1316.0
Åsane,6.3125,9.0,9.833333333333334,10.125,6.666666666666667,11.5,10.583333333333334,10.875,11.583333333333334,5.0,11.25,2.1785714285714284,5.875,2.75,1156.0
Cork City,5.3125,8.75,7.875,8.1875,4.833333333333333,12.416666666666666,9.166666666666666,8.0,9.916666666666666,4.625,9.5,1.9642857142857142,6.875,2.5,1156.0
Morton,5.6875,9.0,8.208333333333334,10.125,6.333333333333333,11.333333333333334,9.333333333333334,9.0,11.666666666666666,4.75,10.75,2.107142857142857,6.625,2.0,1156.0
Textilschik Ivanovo,6.6875,8.5625,8.166666666666666,9.25,5.333333333333333,10.5,8.25,10.25,11.333333333333334,5.625,9.5,2.1785714285714284,5.75,2.75,1156.0
Cherno more,5.875,9.8125,8.291666666666666,9.875,5.083333333333333,12.75,9.0,10.125,11.916666666666666,5.75,10.75,1.9642857142857142,7.75,3.0,1475.0
Pohronie,3.75,8.625,7.541666666666667,9.5,6.5,13.25,8.833333333333334,10.375,10.083333333333334,5.375,8.25,2.2142857142857144,6.0,1.75,1226.0
Vasalunds IF,7.3125,9.6875,8.958333333333334,8.0,6.333333333333333,12.0,9.25,9.125,10.333333333333334,4.25,9.25,2.1785714285714284,5.75,2.5,1156.0
Shelbourne,8.166666666666666,8.333333333333334,7.944444444444444,8.0,6.333333333333333,11.444444444444445,8.777777777777779,9.333333333333332,9.888888888888888,5.0,9.666666666666666,2.4285714285714284,5.666666666666667,2.0,1156.0
Dukla Prague,8.75,10.75,10.166666666666666,9.75,6.666666666666667,11.666666666666666,10.333333333333334,11.5,10.333333333333334,5.5,11.0,2.5714285714285716,7.5,3.0,1156.0
Volgar,5.5625,7.875,8.333333333333334,9.375,5.666666666666667,10.916666666666666,9.166666666666666,8.75,10.5,5.25,9.5,2.1785714285714284,5.625,2.5,1156.0
Korona,4.625,7.875,8.375,8.75,6.666666666666667,11.583333333333334,10.0,10.25,10.916666666666666,7.75,9.0,1.8571428571428572,6.5,2.5,1156.0
Menemen Spor,4.875,8.375,7.25,9.8125,7.166666666666667,12.75,8.666666666666666,10.0,12.583333333333334,4.875,10.25,2.25,7.25,2.0,1156.0
Barrow,9.0625,10.0625,10.333333333333334,10.0625,7.083333333333333,11.166666666666666,10.416666666666666,9.5,11.916666666666666,5.0,11.0,2.1785714285714284,7.25,1.75,1156.0
Widzew,6.4375,9.8125,8.708333333333334,8.9375,6.5,12.333333333333334,10.5,9.375,11.916666666666666,5.125,10.75,2.2857142857142856,6.25,2.5,1156.0
Chesterfield,5.8125,8.6875,10.125,9.75,5.166666666666667,10.0,10.0,10.25,11.583333333333334,6.5,12.25,1.6785714285714286,4.75,1.5,1156.0
Uşak Spor,6.6875,9.375,9.875,9.6875,5.666666666666667,12.416666666666666,10.5,9.125,12.166666666666666,6.125,11.5,1.9642857142857142,6.75,2.25,1156.0
Tarsus İ.Y.,2.75,7.333333333333334,6.444444444444444,8.666666666666666,4.999999999999999,13.222222222222223,8.999999999999998,8.5,8.888888888888891,3.1666666666666665,7.333333333333333,2.142857142857143,5.333333333333334,3.3333333333333335,1156.0
Longford,5.625,9.875,9.083333333333334,8.125,5.583333333333333,11.416666666666666,10.25,9.0,11.5,3.125,10.0,1.6428571428571428,6.25,2.0,1156.0
TPS,5.0,8.375,8.166666666666666,7.0,4.333333333333333,11.666666666666666,8.0,7.25,12.166666666666666,4.0,10.0,2.2857142857142856,8.25,2.5,1156.0
Örgryte IS,8.1875,8.8125,9.291666666666666,9.0,5.416666666666667,11.333333333333334,9.5,9.0,11.166666666666666,5.375,12.0,2.1785714285714284,6.625,2.75,1156.0
Waterford,5.333333333333333,9.25,7.555555555555556,8.333333333333334,5.666666666666667,12.555555555555557,9.666666666666666,7.666666666666667,10.111111111111112,3.6666666666666665,7.666666666666667,1.9047619047619049,7.5,2.3333333333333335,1156.0
FC Fredericia,7.75,9.875,8.333333333333334,8.875,6.833333333333333,12.5,11.333333333333334,9.25,10.5,4.0,12.0,2.2857142857142856,6.0,3.0,1156.0
Walsall,7.0,9.5,9.166666666666666,10.125,7.25,11.083333333333334,11.666666666666666,10.125,10.916666666666666,4.75,12.5,2.0,6.375,2.5,1156.0
Newport Co,7.625,10.5,10.083333333333334,10.75,6.666666666666667,11.333333333333334,10.75,10.625,11.666666666666666,4.375,12.5,2.0357142857142856,7.25,2.25,1156.0
AC Oulu,5.625,7.125,7.166666666666667,9.25,6.833333333333333,11.666666666666666,8.0,8.875,10.5,4.125,9.0,2.0357142857142856,5.625,2.5,1156.0
Ahrobiznes,4.75,9.166666666666668,8.444444444444445,10.000000000000002,6.888888888888889,12.777777777777779,9.11111111111111,9.833333333333332,11.666666666666666,6.5,10.333333333333334,2.1904761904761902,5.666666666666666,1.0,1156.0
Amed Sportif,5.8125,10.0625,9.25,9.0,5.25,12.0,10.0,8.625,12.25,4.375,11.5,2.25,7.875,2.5,1156.0
Hapoel Hadera,7.0625,10.375,9.291666666666666,10.875,7.25,12.25,9.416666666666666,11.375,10.5,6.875,10.75,2.0,6.5,2.5,1339.0
Southend,7.625,10.0625,9.291666666666666,10.5,6.75,11.833333333333334,11.166666666666666,11.25,12.25,3.875,12.75,1.9642857142857142,5.75,2.0,1156.0
Dinamo Brest,5.5,7.875,8.083333333333334,8.9375,5.333333333333333,13.083333333333334,8.666666666666666,9.5,10.416666666666666,4.25,8.75,2.0357142857142856,6.25,2.25,1156.0
Dun. Streda,5.4375,9.75,9.916666666666666,9.875,6.5,12.583333333333334,8.583333333333334,10.25,10.5,5.875,10.0,2.142857142857143,4.625,2.5,1458.0
Galway Utd,4.25,6.0,7.166666666666667,9.0,6.333333333333333,10.333333333333334,10.666666666666666,6.5,13.333333333333334,4.5,12.0,1.7142857142857142,7.5,3.0,1156.0
Ufa-2,3.5,7.75,6.416666666666667,7.75,5.0,12.666666666666666,7.0,9.0,7.0,7.0,9.5,2.2857142857142856,5.0,1.5,1156.0
Khimki-M,6.0,7.5625,7.125,9.3125,5.916666666666667,11.083333333333334,9.0,10.125,10.5,3.625,9.5,2.392857142857143,4.625,1.75,1156.0
Dubočica,6.1875,9.3125,7.958333333333333,10.5,7.166666666666667,11.333333333333334,8.916666666666666,11.625,10.75,6.875,9.75,2.142857142857143,7.875,3.25,1156.0
Bnei Yehuda,7.375,10.0,9.291666666666666,9.8125,6.25,12.583333333333334,9.333333333333334,9.625,10.25,4.875,10.25,2.0714285714285716,6.0,2.5,1345.0
Ilves,5.9375,8.6875,7.583333333333333,8.8125,4.666666666666667,13.166666666666666,6.666666666666667,10.875,11.0,6.375,9.0,2.25,6.0,2.25,1156.0
FC Argeş,7.25,9.25,10.333333333333334,10.0625,5.333333333333333,12.416666666666666,9.166666666666666,10.25,11.5,6.125,12.0,2.142857142857143,5.625,2.5,1156.0
Wisła Płock,8.4375,11.25,10.333333333333334,10.4375,6.916666666666667,12.0,11.666666666666666,10.375,9.916666666666666,5.0,11.5,1.9285714285714286,5.875,1.25,1156.0
Stal Mielec,10.5,11.375,10.041666666666666,10.0,7.416666666666667,11.5,10.166666666666666,9.625,10.666666666666666,6.625,10.0,2.0357142857142856,5.625,2.25,1287.0
Athlone Town,5.0625,7.9375,7.0,8.9375,5.416666666666667,11.833333333333334,9.583333333333334,8.75,10.666666666666666,4.5,9.5,2.392857142857143,6.25,1.5,1156.0
Kremin,8.0,7.0,8.833333333333334,11.25,6.666666666666667,10.333333333333334,10.333333333333334,11.0,12.0,5.0,12.0,1.7142857142857142,6.5,2.0,1156.0
