name,club,profile_image,year,market_value
Aboubacar Kouyaté,Racing Club Abidjan,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,-
David Norman Jr.,St. Patrick's Athletic,https://img.a.transfermarkt.technology/portrait/small/483310-1654986445.jpg?lm=1,25,€200k
Hady Sangaré,CNEPS Excellence,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,-
Atotos Sports Management,None,None,None,None
Mike Nzongong,Villa Football Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,22,-
Elvis Moyo,Dynamos FC Harare,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Mrisho Ngasa,Ndanda FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,34,-
Alhassane Keita,Without Club,https://img.a.transfermarkt.technology/portrait/small/4952-1410357336.jpg?lm=1,40,-
Godfrey Walusimbi,None,https://img.a.transfermarkt.technology/portrait/small/160301-1560858657.png?lm=1,34,-
Christian Caulker,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,34,-
None,None,None,None,None
Saylee Swen,LPRC Oilers Monrovia,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,39,-
Chris Katjiukua,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,36,-
Luca Fanuele,Club Atlético Barracas Central II,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,22,-
Hélder Pelembe,Unknown,https://img.a.transfermarkt.technology/portrait/small/s_117324_7378_2010_1.jpg?lm=1,36,-
Soarito,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,39,-
Gil Bala,GD Chaves Satelite,https://img.a.transfermarkt.technology/portrait/small/34365-1675681456.png?lm=1,43,-
Abel Horton,Without Club,https://img.a.transfermarkt.technology/portrait/small/952313-1635948341.jpg?lm=1,28,-
Abdul Basit,Al-Sinaa SC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,-,-
Ahmed Musa,Sivasspor,https://img.a.transfermarkt.technology/portrait/small/168337-1691662412.png?lm=1,31,€1.30m
Idrissa Kouyate,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,32,-
None,None,None,None,None
Samuel Afum,Without Club,https://img.a.transfermarkt.technology/portrait/small/158008-1438100523.jpg?lm=1,32,-
Fegor Ogude,None,https://img.a.transfermarkt.technology/portrait/small/164487-1537938589.png?lm=1,36,-
Kangwa Chileshe,Steenberg United FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,33,-
Ernest Sowah,Berekum Chelsea FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,35,€25k
Ivan Bukenya,Uganda Police FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,32,-
Hamza Choudhury,Leicester City,https://img.a.transfermarkt.technology/portrait/small/341501-1559900777.jpg?lm=1,26,€5.00m
Connor Taylor,Leamington FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,31,-
Guedes Lupapa,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,31,-
Issa Sanogo,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,41,-
Aarón Martín,Genoa CFC,https://img.a.transfermarkt.technology/portrait/small/251878-1657706867.jpg?lm=1,26,€7.00m
Josh Moody,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,24,-
Marshall Gurney,Mount Albert-Ponsonby AFC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,-,-
None,None,None,None,None
Felix Timmins-Scanlon,Waiheke United AFC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,22,-
Anicet Badié,Without Club,https://img.a.transfermarkt.technology/portrait/small/s_221106_26911_2013_03_16_1.jpg?lm=1,31,-
Felix Knight,Waiheke United AFC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
None,None,None,None,None
None,None,None,None,None
Guido Walter,None,None,None,None
Lyson Wate,Ifira Black Bird FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,31,-
None,None,None,None,None
None,None,None,None,None
None,None,None,None,None
None,None,None,None,None
None,None,None,None,None
None,None,None,None,None
None,None,None,None,None
None,None,None,None,None
None,None,None,None,None
Go Pro Sport Management,None,None,None,None
MY ELEVEN CONSULTING,None,None,None,None
None,None,None,None,None
SEG - Sports Entertainment Group,None,None,None,None
MB SPORTS UK MANAGEMENT,None,None,None,None
None,None,None,None,None
None,None,None,None,None
Oluyomi Olowofoyeku,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,-
henry hennig sports GmbH,None,None,None,None
Gérard Amon,Unknown,https://img.a.transfermarkt.technology/portrait/small/s_221083_26911_2010_1.jpg?lm=1,32,-
Cheikh El Moctar Fall,Teungueth Rufisque,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,42,-
None,None,None,None,None
Marius Obekop,Masafi Sports Club,https://img.a.transfermarkt.technology/portrait/small/263295-1538849521.jpg?lm=1,28,-
Jean-Jacques Bougouhi,Without Club,https://img.a.transfermarkt.technology/portrait/small/178608-1554154956.png?lm=1,31,-
Ass Mandaw Sy,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,34,-
Christian Ibeagha,None,https://img.a.transfermarkt.technology/portrait/small/216844-1561303503.jpg?lm=1,33,-
None,None,None,None,None
Ben Allan,Deveronvale FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,-
Callum Hamilton,Beachlands Maraetai AFC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,-,-
Aaron Parry,Beachlands Maraetai AFC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,-,-
Scandinavian Football Investments,None,None,None,None
None,None,None,None,None
None,None,None,None,None
None,None,None,None,None
Scandinavian Football Investments,None,None,None,None
Larry Cornish,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,31,-
Levi Houapeu,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,34,-
Arion Sobers-Assue,Flower City Union,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,-
Michael Harding,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,22,-
None,None,None,None,None
None,None,None,None,None
Josh Olatubosun,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,22,-
Divin Baningime,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,23,-
Carsten Lehmann,None,None,None,None
David Enogela,Without Club,https://img.a.transfermarkt.technology/portrait/small/401918-1446023863.jpg?lm=1,25,-
Beneyam Belay,Saint George SA,https://img.a.transfermarkt.technology/portrait/small/401472-1537642547.png?lm=1,25,€150k
Kisito Wilfried Yessoh,Stade d'Abidjan,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,31,-
None,None,None,None,None
Gabriel Rosario,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,24,-
Jamie Murphy,Ayr United FC,https://img.a.transfermarkt.technology/portrait/small/51730-1596699746.jpg?lm=1,34,€300k
Tom Collins,Cleethorpes Town FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,21,-
Gege Soriola,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,35,-
Atkin Kaua,Laugu United FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,€50k
Hemaloto Polovili,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
None,None,None,None,None
Ben Kiore,Ferrymead Bays FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,24,-
Oumar Niasse,Macclesfield FC,https://img.a.transfermarkt.technology/portrait/small/209781-1451903349.jpg?lm=1,33,-
Billy Jones,UNLV Rebels (University of Nevada/Las Vegas),https://img.a.transfermarkt.technology/portrait/small/s_36866_984_2013_03_08_1.jpg?lm=1,36,-
Will Gillingham,Cove Rangers FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,-
SEG - Sports Entertainment Group,None,None,None,None
Sean Cooper,Grenades FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,42,-
Arnaud Marchand,None,None,None,None
None,None,None,None,None
Vibrant Sports Group,None,None,None,None
Blair Pennell,Te Awamutu FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,-,-
Joel Peterson,Christchurch United,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,€10k
Noah Tipene-Clegg,Baker Wildcats (Baker University),https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,22,-
Willem Ebbinge,Harvard Crimson (Harvard University),https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,22,-
Sam Adams,Aduana Stars FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,34,€75k
Lapalapa Toni,Lupe Ole Soaga,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,€50k
Henry Pupi,BSL Vaitele Uta,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Elite Management Agency,None,None,None,None
Isaia Fealofai,Gold Star Sogi,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
Benson Hunt,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,33,-
Joseph Dan-Tyrell,Central United FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
Banele Sikhondze,Mbabane Highlanders,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Silao Malo,Kiwi FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,32,-
None,None,None,None,None
Andrew Mobberley,Albany United,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,31,-
Lucas Birnstingl,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,33,-
Dylan Burns,North Shore United,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
None,None,None,None,None
Könige und Grafen Sportmanagement,None,None,None,None
Monty Patterson,Manurewa AFC,https://img.a.transfermarkt.technology/portrait/small/264917-1497616988.jpg?lm=1,26,€250k
Jordan Lea'alafa,Solomon Warriors F.C.,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,33,-
Gedion Zelalem,FC Den Bosch,https://img.a.transfermarkt.technology/portrait/small/228370-1645986386.jpg?lm=1,26,€250k
Musa Mudde,Uganda People's Defence Force FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,36,-
Joevin Jones,Police FC,https://img.a.transfermarkt.technology/portrait/small/154194-1584466070.jpg?lm=1,32,€300k
None,None,None,None,None
Andy Milne,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,33,-
Rob Pearson,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,33,-
Mohammed Diarra,Without Club,https://img.a.transfermarkt.technology/portrait/small/s_93687_8512_2010_1.jpg?lm=1,31,-
Frantz Pangop,Without Club,https://img.a.transfermarkt.technology/portrait/small/266954-1564751920.jpg?lm=1,30,-
Daniel Clarkin,FC Cambridge,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,-,-
None,None,None,None,None
Kieran Vollebregt,Onehunga-Mangere United,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,-,-
Ibrahim Issaka,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,38,-
None,None,None,None,None
Isaac Addai,Rhode Island Reds FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
Raphael Dwamena,---,https://img.a.transfermarkt.technology/portrait/small/254290-1699714645.jpg?lm=1,-,-
None,None,None,None,None
None,None,None,None,None
None,None,None,None,None
Lunguinha,Kabuscorp SC do Palanca,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,37,-
ProFutbol GbR,None,None,None,None
Yannick Zakri,Duhok SC,https://img.a.transfermarkt.technology/portrait/small/s_210010_26911_2013_03_16_1.jpg?lm=1,32,-
Only Football,None,None,None,None
Rashid Sumaila,Without Club,https://img.a.transfermarkt.technology/portrait/small/s_184912_75_2010_1.jpg?lm=1,30,-
Lassina Dao,Unknown,https://img.a.transfermarkt.technology/portrait/small/371575-1548012071.png?lm=1,26,-
Yves Ablakor,Africa Sports,https://img.a.transfermarkt.technology/portrait/small/s_178597_3891_2010_1.jpg?lm=1,31,-
Frederick Opoku,Flower City Union,https://img.a.transfermarkt.technology/portrait/small/359428-1552339873.jpg?lm=1,26,-
Jay Wheeldon,None,https://img.a.transfermarkt.technology/portrait/small/665767-1558122220.jpg?lm=1,34,-
Nacer Barazite,Without Club,https://img.a.transfermarkt.technology/portrait/small/44787-1591690856.jpg?lm=1,33,-
None,None,None,None,None
Kyle Gruno,Florida Atlantic Owls (Florida Atlantic Uni.),https://img.a.transfermarkt.technology/portrait/small/368895-1524302114.JPG?lm=1,24,-
Arinse Uade,Without Club,https://img.a.transfermarkt.technology/portrait/small/242674-1557433305.jpeg?lm=1,27,-
Harri Hawkins,Without Club,https://img.a.transfermarkt.technology/portrait/small/546836-1561222440.jpg?lm=1,30,-
Mohammed Abu Fani,Ferencvárosi TC,https://img.a.transfermarkt.technology/portrait/small/414243-1656404178.jpg?lm=1,25,€1.20m
Eoin Wearen,Denton Diablos FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,31,-
Cameron Lindsay,Christchurch United,https://img.a.transfermarkt.technology/portrait/small/121390-1415821310.jpg?lm=1,30,€150k
Foba Stevens Koffi,Africa Sports,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,34,-
Daniel Batty,York City,https://img.a.transfermarkt.technology/portrait/small/509268-1524136470.jpg?lm=1,25,-
El Khannouss Team,None,None,None,None
Pure Sportsmanagement,None,None,None,None
None,None,None,None,None
None,None,None,None,None
None,None,None,None,None
None,None,None,None,None
El Khannouss Team,None,None,None,None
Guylain Kisombe,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,31,-
ARC Football Management,None,None,None,None
Benoit Toupane,Mbour Petite-Côte FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,32,-
Ravel Morrison,D.C. United,https://img.a.transfermarkt.technology/portrait/small/128907-1678030794.jpg?lm=1,30,€400k
Kingsley Madu,Without Club,https://img.a.transfermarkt.technology/portrait/small/262682-1475245877.jpg?lm=1,27,€250k
Boubacar Diarra,AS Real Bamako,https://img.a.transfermarkt.technology/portrait/small/s_400_123_2013_10_02_1.jpg?lm=1,44,-
BlueField Sports Agency,None,None,None,None
Bernard Bulbwa,Without Club,https://img.a.transfermarkt.technology/portrait/small/364294-1610246445.jpg?lm=1,27,-
Chidiebere Nwakali,Taweek Club,https://img.a.transfermarkt.technology/portrait/small/295344-1486715074.jpg?lm=1,26,-
None,None,None,None,None
Tendai Ndoro,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,38,-
Bright Esieme,Warri Wolves FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,31,-
Naldinho,Unknown,https://img.a.transfermarkt.technology/portrait/small/s_186882_8718_2010_2.jpg?lm=1,33,-
Huub Stevens,FC Schalke 04 II,https://img.a.transfermarkt.technology/portrait/small/300-1674825512.jpg?lm=1,,None
Abdoulaye Boureima Katkoré,AS Douanes (Niamey),https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Ugonna Uzochukwu,Without Club,https://img.a.transfermarkt.technology/portrait/small/265493-1551554334.jpg?lm=1,32,-
None,None,None,None,None
Abubakar Ibrahim Aliyu,Wikki Tourists,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
None,None,None,None,None
None,None,None,None,None
None,None,None,None,None
Hervé Lomboto,DC Motema Pembe,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,34,-
None,None,None,None,None
Ibrahim Bahsoon,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,-,-
Hermann Kouao,Stella Club d'Adjamé,https://img.a.transfermarkt.technology/portrait/small/317211-1525804973.jpg?lm=1,33,-
Sanele Mkhweli,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,31,-
None,None,None,None,None
Samuel Okon,FC Heartland,https://img.a.transfermarkt.technology/portrait/small/295348-1552771920.JPG?lm=1,26,-
KKW Sports Management LTD,None,None,None,None
Njiva Rakotoharimalala,Ratchaburi FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,31,€300k
Modou Jobe,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,23,-
Martin Kizza,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,40,-
None,None,None,None,None
Ciarán McGuigan,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,33,-
Siriman Magassouba,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,33,-
None,None,None,None,None
Tim Allen,FC Ezelsdorf,https://img.a.transfermarkt.technology/portrait/small/s_132909_473_2012_1.jpg?lm=1,29,-
Ismaël Koné,Watford FC,https://img.a.transfermarkt.technology/portrait/small/921655-1646130817.jpg?lm=1,21,€10.00m
None,None,None,None,None
Sam Jones,Cardiff Metropolitan University,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,24,€50k
Isaak Davies,KV Kortrijk,https://img.a.transfermarkt.technology/portrait/small/547039-1660247889.jpg?lm=1,22,€800k
William Mendoza,Fiorentina Primavera,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,18,-
Hamidou Maiga,Unknown,https://img.a.transfermarkt.technology/portrait/small/364851-1601390251.png?lm=1,28,-
"SPORT INVEST International, a. s.",None,None,None,None
Yves Magola Mapanda,FC Renaissance du Congo,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,38,-
Boubacar Cissokho,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
None,None,None,None,None
None,None,None,None,None
Nestor Mendy,Without Club,https://img.a.transfermarkt.technology/portrait/small/410232-1501579519.jpg?lm=1,28,-
Ange Gloudoueu,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,36,-
Rookbook Sports,None,None,None,None
Paul Onobi,Al-Shabab SC (Oman),https://img.a.transfermarkt.technology/portrait/small/407575-1470729224.jpg?lm=1,30,-
William Tchuameni,ÉF Reims Sainte-Anne,https://img.a.transfermarkt.technology/portrait/small/468191-1559593236.jpg?lm=1,26,-
None,None,None,None,None
Sincere Seth,FK Kauno Zalgiris,https://img.a.transfermarkt.technology/portrait/small/409100-1511183618.jpg?lm=1,25,€175k
Jake McCoy,Tupapa Maraerenga,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,-
Moussa Bana,ÉF Reims Sainte-Anne,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
Aboubacar Camara,Al-Ahli SC (Syria),https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Kartik Kumar,Papakura City AFC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,-
Hortalin Zadi,US Le Pays du Valois,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,34,-
None,None,None,None,None
Inza Diabaté,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,31,-
SimaSport Soccer,None,None,None,None
Rookbook Sports,None,None,None,None
None,None,None,None,None
Roshan Calustre,Northland FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,20,-
Lucas Romero,Club León FC,https://img.a.transfermarkt.technology/portrait/small/242201-1635923213.JPG?lm=1,29,€3.20m
Full Circle Sports Management,None,None,None,None
Joel Crawford,Northland FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
None,None,None,None,None
Usaamah Hakim,Onehunga-Mangere United,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,-,-
FA PLAYERS AGENTS,None,None,None,None
Scott Lewis,Penrhiwceiber Rangers,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,21,-
None,None,None,None,None
None,None,None,None,None
Baba Traoré,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,-
Studio62,None,None,None,None
None,None,None,None,None
Daniel Cyra,Hibiscus Coast AFC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,-,-
CAA Stellar,None,None,None,None
Ben Jones,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,-,-
Eric Zotorvie,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,23,-
Andy Kapteyn,Oratia United AFC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,-,-
Ethan Lythe-Brown,Oratia United AFC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,-,-
Michael Graham,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,-,-
Wes Brown,Without Club,https://img.a.transfermarkt.technology/portrait/small/s_3405_985_2009_1.jpg?lm=1,44,-
Alexander Burden,Oratia United AFC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,-,-
None,None,None,None,None
None,None,None,None,None
None,None,None,None,None
None,None,None,None,None
Global Sports,None,None,None,None
3R Sports Management,None,None,None,None
None,None,None,None,None
ROYAL-MANAGEMENT INTERNATIONAL,None,None,None,None
Solomon Safo-Taylor,Without Club,https://img.a.transfermarkt.technology/portrait/small/681101-1623395844.jpg?lm=1,25,€75k
Chrétien Andriamifehy,CFF Andoharanofotsy,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,31,-
Luc Fatton,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
Ronny Arévalo,New York City FC II,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,20,-
Elisha Muroiwa,Mufulira Wanderers FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,34,-
Ibrahim Laar,Bibiani Gold Stars FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,€50k
Kasper Lehm,Elon Phoenix (Elon University),https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,-
Unisa Koroma,East End Lions,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
Christopher Mendouga,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,31,-
Roberto Morales,Fútbol Consultants Desamparados,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,42,-
Yacouba Coulibaly,Wasquehal Football,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
Aymen Krouma,SK Nova Dedinka,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,32,-
Valentin Zoungrana,Rail Club du Kadiogo,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,31,-
Carlos Muñoz,Atlético Leones F.C.,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,22,-
Carlos Garibay,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
Nathanael Mbourou,FC Bălți,https://img.a.transfermarkt.technology/portrait/small/496561-1676993066.png?lm=1,27,€150k
Saleh Taheri,Atrak Khorasan Shomali,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,-,-
Azaria Obame,AG Plouvorn,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,23,-
Sipan Ibrahim,FBK Balkan,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
Mohamed Camara,AS Monaco,https://img.a.transfermarkt.technology/portrait/small/543382-1601103576.png?lm=1,23,€30.00m
Mohamed Didé Fofana,Cergy Pontoise FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,-
Jared Rice,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,-
Jacob Daly,Wellington Olympic AFC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,€10k
None,None,None,None,None
Fletcher Kelleher,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,-,-
Hami Paranihi-Nuku,Wellington Olympic AFC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,24,-
Jaga Scott-Greenfield,Petone FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,€50k
None,None,None,None,None
None,None,None,None,None
Caleb Cottom,Cashmere Technical FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,20,€150k
Lewis Reid,Tauranga City FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,23,-
Philip Paul,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
Dylan Morris,Manurewa AFC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,€175k
None,None,None,None,None
None,None,None,None,None
None,None,None,None,None
Sport | Medien | Mundt,None,None,None,None
None,None,None,None,None
None,None,None,None,None
None,None,None,None,None
ROOF,None,None,None,None
None,None,None,None,None
Maliwan Thomas,Tafea FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,18,-
None,None,None,None,None
Simul Management,None,None,None,None
None,None,None,None,None
Florin Biba Management,None,None,None,None
None,None,None,None,None
None,None,None,None,None
None,None,None,None,None
Talents Sports,None,None,None,None
None,None,None,None,None
Skynet East Africa Football Management Agency Ltd,None,None,None,None
Inwe Sports Management Agency,None,None,None,None
Jean-Charles Pierret,Nîmes Olympique,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,None
ETERNITY Sports Consulting,None,None,None,None
None,None,None,None,None
None,None,None,None,None
John Arwuah,Sandvikens IF,https://img.a.transfermarkt.technology/portrait/small/112826-1401442733.jpg?lm=1,38,-
G22 Sports Management,None,None,None,None
None,None,None,None,None
Dany Kasongo,None,None,None,None
None,None,None,None,None
None,None,None,None,None
None,None,None,None,None
Ronny Zeller Sportmanagement,None,None,None,None
Inwe Sports Management Agency,None,None,None,None
Willie Johnston,Without Club,https://img.a.transfermarkt.technology/portrait/small/s_142687_123_2013_10_10_1.jpg?lm=1,76,-
Dominic McCann,Waterside Karori AFC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,24,€10k
Jarrod Stant,Island Bay United AFC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,-
Harry Fautley,Waterside Karori AFC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,€150k
Ryan Buckingham,Albion San Diego,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
None,None,None,None,None
Joseph Kamara,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
Marcus Salandy-Defour,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
Collins Tanor,South Bend Lions FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,-
Honoré Kalala,Ringköbing IF,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,-
Sammy Adjei,TV Jahn Delmenhorst,https://img.a.transfermarkt.technology/portrait/small/s_35232_3601_2013_04_24_1.jpg?lm=1,43,-
Musefiu Ashiru,ASD Pro Sangiorgese,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
None,None,None,None,None
Select Sports Agency,None,None,None,None
Mody Cissé,ASF Bobo Dioulasso,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
