name,club,profile_image,year,market_value
None,None,None,None,None
Afonso Martins,CS Marítimo B,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,50,-
Deonell Jamie Affum,Without Club,https://img.a.transfermarkt.technology/portrait/small/497248-1509180066.jpg?lm=1,23,-
None,None,None,None,None
Noah Affolter,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,22,-
Marouane Afaker,VV IJsselmeervogels,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,24,-
None,None,None,None,None
João Issenguele,GD Fabril Barreiro,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,-
Marcel Aegerter,SC Bümpliz 78,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Dominique Aebi,FC Münsingen II,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,35,-
Marvin Pfründer,None,https://img.a.transfermarkt.technology/portrait/small/199593-1504204102.jpg?lm=1,29,-
Lionel Thiam,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,32,-
Henry N'Depo,US Sainte-Anne de Vertou,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,35,-
Roger Pfyl,FC Mutschellen,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,24,-
Damiano Fabiani,Quarto Municipio,https://img.a.transfermarkt.technology/portrait/small/531063-1505897925.png?lm=1,24,-
Cas Faber,VV UNA Veldhoven,https://img.a.transfermarkt.technology/portrait/small/440495-1509179788.jpg?lm=1,24,-
None,None,None,None,None
Souleymane Thiaw,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,34,-
Adriano Sports Assessoria Esportiva,None,None,None,None
Thiago Almada,Atlanta United FC,https://img.a.transfermarkt.technology/portrait/small/576028-1678216180.jpg?lm=1,22,€27.00m
Thomas Phibel,Without Club,https://img.a.transfermarkt.technology/portrait/small/41751-1554248542.png?lm=1,37,-
Risada,Falcon FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,18,-
Adriano,Sport Club Internacional,https://img.a.transfermarkt.technology/portrait/small/34495-1538046358.JPG?lm=1,39,-
Jelle Adriaensen,VC Herentals,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,32,-
Adriano,Sport Club Internacional,https://img.a.transfermarkt.technology/portrait/small/34495-1538046358.JPG?lm=1,39,-
Adrien Rabiot,Juventus FC,https://img.a.transfermarkt.technology/portrait/small/182913-1681462009.jpg?lm=1,28,€40.00m
Kenny Philippe,FC Montceau Bourgogne,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
Adrien Rabiot,Juventus FC,https://img.a.transfermarkt.technology/portrait/small/182913-1681462009.jpg?lm=1,28,€40.00m
Lorenzo Adorni,Borgo San Donnino,https://img.a.transfermarkt.technology/portrait/small/353799-1676730793.jpg?lm=1,25,€25k
Emmanuel Eze,FC Serpa,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
Jeson Eyer,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
None,None,None,None,None
Anicet Eyenga,Without Club,https://img.a.transfermarkt.technology/portrait/small/179328-1596638095.JPG?lm=1,37,-
Julien Thierry-Grenier,JS Douvres,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,23,-
Bjarne Thiesen,Maryland Terrapins (University of Maryland),https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,24,-
Bleron Ademi,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,20,-
None,None,None,None,None
Abraham Adelaja,None,https://img.a.transfermarkt.technology/portrait/small/292293-1476445253.jpg?lm=1,35,-
Sofiane Addi,ASC Saint-Apollinaire,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,22,-
Xavier Thillen,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,23,-
Sebastien Phiri,Verbroedering Beersel-Drogenbos,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,33,-
Oumar Thior,None,https://img.a.transfermarkt.technology/portrait/small/716288-1571295908.png?lm=1,21,-
Florian Phlepsen,Delaware Fightin' Blue Hens (Univ. of Delaware),https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,20,-
Stefano Addario,Without Club,https://img.a.transfermarkt.technology/portrait/small/199729-1474012286.jpg?lm=1,30,-
Aday Benítez,KFC Houtvenne,https://img.a.transfermarkt.technology/portrait/small/132921-1510233645.jpg?lm=1,35,-
None,None,None,None,None
Maurice Exslager,1.FC Bocholt II,https://img.a.transfermarkt.technology/portrait/small/83423-1471514052.jpg?lm=1,32,-
Adão,Puebla Cazalla Club de Fútbol,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,35,-
Maximilian Adamski,Fortuna Düsseldorf II,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,21,€75k
Joel Thodé,Spartaan '20 U21,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,22,-
Adrián Hernández,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,32,-
Pedro Sotomaior,None,None,None,None
Marvin Evouna,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,22,-
None,None,None,None,None
Malik N'Diaye,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,36,-
Cyrill Thrier,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,31,-
Sergey Evlyushkin,FSV Schöningen,https://img.a.transfermarkt.technology/portrait/small/37836-1512919105.jpg?lm=1,35,-
Jony,FC Cartagena,https://img.a.transfermarkt.technology/portrait/small/228761-1664288388.jpg?lm=1,32,€300k
Florin Ispas,Unknown,https://img.a.transfermarkt.technology/portrait/small/433641-1491405055.jpg?lm=1,25,-
Rabiola,Without Club,https://img.a.transfermarkt.technology/portrait/small/56115-1446646033.jpg?lm=1,34,-
None,None,None,None,None
Mattia Piccozzi,ASD Villa 2015,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,22,-
Thomas Picerno,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,22,-
Clément Maury,FC Bastelicaccia,https://img.a.transfermarkt.technology/portrait/small/s_148597_3558_2012_1.jpg?lm=1,38,-
Maycon,Sport Club Corinthians Paulista,https://img.a.transfermarkt.technology/portrait/small/421935-1641992736.png?lm=1,26,€5.00m
Thomas Pichlmann,SV Götzens,https://img.a.transfermarkt.technology/portrait/small/13925-1470411113.jpg?lm=1,42,-
Stefan Tielemans,VV Gemert,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
Lars Knipping,HSV Hoek,https://img.a.transfermarkt.technology/portrait/small/228547-1475766403.png?lm=1,31,€75k
Christos Evangelou,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,20,-
None,None,None,None,None
Dzezahir Ismajli,SC Herzogenburg,https://img.a.transfermarkt.technology/portrait/small/533220-1660297363.png?lm=1,23,-
Mauro Icardi,Galatasaray,https://img.a.transfermarkt.technology/portrait/small/68863-1671105169.png?lm=1,30,€20.00m
"Maurizio Parise, Paulo Vogt & Christian Schlauri",None,None,None,None
Alexander Tietze,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,20,-
Mergim Tifeki,SC Düdingen,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
Maurício Levato,AFC Gandra,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,47,-
Jeremy Mayele Munkana,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
Julian Rullier,Without Club,https://img.a.transfermarkt.technology/portrait/small/140747-1521813472.jpg?lm=1,33,-
Duilio Evangelista,Barletta 1922,https://img.a.transfermarkt.technology/portrait/small/287501-1503651188.jpg?lm=1,28,-
Evaldo,IFK Värnamo,https://img.a.transfermarkt.technology/portrait/small/25106-1441377395.jpg?lm=1,41,-
Simon Rumer,FC Stubai,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,22,-
Jerry Tihon,JS Fizoise,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,24,-
Christoph Heritsch,TUS St. Peter am Ottersbach,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
Henrikh Mkhitaryan,Inter Milan,https://img.a.transfermarkt.technology/portrait/small/55735-1664973670.jpg?lm=1,34,€6.00m
Kévin Euxin,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,23,-
Andreas Mayer,SSV Dillingen,https://img.a.transfermarkt.technology/portrait/small/s_4748_1827_2013_10_02_1.jpg?lm=1,51,-
Armando Tikvic,Without Club,https://img.a.transfermarkt.technology/portrait/small/197384-1440522614.jpg?lm=1,27,-
Mirel Eugster,FC Altstätten,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
Dario Mauri,FC Lachen/Altendorf,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,22,-
Toby Alderweireld,Royal Antwerp FC,https://img.a.transfermarkt.technology/portrait/small/42710-1664349412.jpg?lm=1,34,€3.50m
Diamond Company Vietnam,None,None,None,None
Joël Tillema,AFC Amsterdam,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,34,€75k
Jannis Maul,SG Barockstadt Fulda-Lehnerz,https://img.a.transfermarkt.technology/portrait/small/688408-1664809894.jpg?lm=1,20,€10k
Frédéric Mauger,Oppsal IF Fotball,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
Antoine Tilliet,FU Narbonne,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,-
Gabriel Etinof,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,-
David Matusinski,SV Schlebusch,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,20,-
None,None,None,None,None
Maximilian Mayerl,TSV 1860 Rosenheim,https://img.a.transfermarkt.technology/portrait/small/s_154426_2235_2013_10_02_1.jpg?lm=1,32,-
Jeronimo Mattmüller,TuS Makkabi Berlin,https://img.a.transfermarkt.technology/portrait/small/817488-1655975991.jpg?lm=1,21,-
Safet Etemi,FC Sirnach,https://img.a.transfermarkt.technology/portrait/small/44301-1452797911.jpg?lm=1,37,-
None,None,None,None,None
Dadie Mayila,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,33,-
Raffaele Piemonte,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,21,-
Jordi Maymí,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
Aron Timmerman,DZOH Emmen,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,23,-
Pieter Timmerman,VVC Beernem,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,32,-
Manuel Mattiacci,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,22,-
Nick Runderkamp,RKAV Volendam,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,-
Alessandro Pieragnoli,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,22,-
Daudet N'Dongala,Without Club,https://img.a.transfermarkt.technology/portrait/small/315532-1674658054.png?lm=1,29,€25k
None,None,None,None,None
None,None,None,None,None
Matteus Senkal,AS Basso Ceresio,https://img.a.transfermarkt.technology/portrait/small/61406-1408026448.jpg?lm=1,33,-
None,None,None,None,None
Alexander Mattern (Stuber),TSV Bienenbüttel,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,35,-
Kleyveens Hérelle,Without Club,https://img.a.transfermarkt.technology/portrait/small/474568-1589921230.JPG?lm=1,29,-
Davide Matteini,ASD Calcio Mozzecane,https://img.a.transfermarkt.technology/portrait/small/s_29593_5621_2011_1.jpg?lm=1,41,-
Timucin Kaan Turgut,TSV Kornburg,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,21,-
None,None,None,None,None
Timur Özgöz,Adana Vefa Spor,https://img.a.transfermarkt.technology/portrait/small/38341-1504308959.jpg?lm=1,36,-
Simone Matozzo,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,23,-
Sami Matoug,US Ivry Football,https://img.a.transfermarkt.technology/portrait/small/696568-1595872127.jpg?lm=1,24,-
Genc Matoshi,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,34,-
Samuel Tinglin,Tsiklitiras Pylou,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,23,-
Konstantinos Manolas,Sharjah FC,https://img.a.transfermarkt.technology/portrait/small/104752-1663850126.jpg?lm=1,32,€2.50m
Estrela Sports Managements,None,None,None,None
None,None,None,None,None
Mamadou N'Doye,AS La Châtaigneraie,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,31,-
Luís Tinoco,None,https://img.a.transfermarkt.technology/portrait/small/34570-1487771988.JPG?lm=1,37,-
Lukas Kebernik,Arminia Ludwigshafen,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,20,-
Joey Jongman,BVV Barendrecht,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,33,€50k
Vasco Matos,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,43,-
Zé Miguel,Without Club,https://img.a.transfermarkt.technology/portrait/small/395274-1442831458.jpg?lm=1,33,-
Lisandro Tipote,Charneca Caparica FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,23,-
Quentin N'Gakoutou,Jeanne d'Arc de Drancy,https://img.a.transfermarkt.technology/portrait/small/s_157499_9668_2010_1.jpg?lm=1,29,-
Tommaso Tirabassi,Without Club,https://img.a.transfermarkt.technology/portrait/small/550421-1584298923.jpg?lm=1,23,-
ACRsoccer - Sports Management Careers,None,None,None,None
None,None,None,None,None
Diogo,UDC Sabrosa,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,48,-
Steven Ruprecht,None,https://img.a.transfermarkt.technology/portrait/small/31608-1468420590.jpg?lm=1,36,-
Corentin Tirard,Thonon Évian Grand Genève FC,https://img.a.transfermarkt.technology/portrait/small/365462-1538139652.jpg?lm=1,28,-
Valentin Matkovic,VfB Hohenems,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,20,-
Marvyn Matip,FC Fleurier,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,34,-
Alexandre Pierre,RC Strasbourg Alsace,https://img.a.transfermarkt.technology/portrait/small/838947-1632770891.jpg?lm=1,22,€100k
Maximiliano Estévez,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,46,-
Manuel Mazia,ASD Vadese Zola,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,22,-
Wilson Matías,Ternana Calcio,https://img.a.transfermarkt.technology/portrait/small/54872-1487319746.jpg?lm=1,40,-
Robin Estermann,None,https://img.a.transfermarkt.technology/portrait/small/183252-1536784918.jpg?lm=1,29,-
Rodney Mazikou,Tours FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,24,-
Papa Kébé,Lalitpur City FC ,https://img.a.transfermarkt.technology/portrait/small/379399-1670845554.jpg?lm=1,33,€150k
None,None,None,None,None
Jonay Hernández,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,44,-
Jasper Piers,Erpe-Mere United,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,-
Alessandro Piersanti,Castellaneta Calcio 1962,https://img.a.transfermarkt.technology/portrait/small/937205-1635404429.jpg?lm=1,21,-
Borja Estepa,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,24,-
Dirk Mathyssen,KFC Sint-Job,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,35,-
Enzo Mathis,CA Neuville B,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,-,-
Nicolás Garmendia,Guia FC,https://img.a.transfermarkt.technology/portrait/small/370734-1505226807.png?lm=1,25,-
Mathias Ferragut,None,None,None,None
Claudio Mazza,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,22,-
Granddi N'Goyi,None,https://img.a.transfermarkt.technology/portrait/small/55385-1468932359.jpg?lm=1,35,-
Jon Estalayo,Jerez CF,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,24,-
Joé Kobo,SU Dives-Cabourg,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,24,-
Jesús Corona,CF Monterrey,https://img.a.transfermarkt.technology/portrait/small/125165-1606396675.png?lm=1,30,€7.00m
Glenn Kobussen,SV Helios,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,34,-
Jesús Corona,CF Monterrey,https://img.a.transfermarkt.technology/portrait/small/125165-1606396675.png?lm=1,30,€7.00m
Matheus Lacerda,ADRC Icasa,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,21,-
Raoul Esseboom,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,31,-
Muhamet Rushiti,KV Eendracht Aalter,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,-
Julian Koch,VfL Wahrenholz,https://img.a.transfermarkt.technology/portrait/small/53534-1438158720.jpg?lm=1,33,-
None,None,None,None,None
None,None,None,None,None
Michael Koch,SG 99 Andernach,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,21,-
Antony,Manchester United,https://img.a.transfermarkt.technology/portrait/small/602105-1680698738.jpg?lm=1,23,€50.00m
Samuel Piette,CF Montréal,https://img.a.transfermarkt.technology/portrait/small/189019-1678525142.jpg?lm=1,29,€2.00m
Antony,Manchester United,https://img.a.transfermarkt.technology/portrait/small/602105-1680698738.jpg?lm=1,23,€50.00m
Valerio Esposito,ACD  Santa Maria la Carità,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
None,None,None,None,None
None,None,None,None,None
Mateus Rodrigues,Without Club,https://img.a.transfermarkt.technology/portrait/small/600807-1663898619.jpg?lm=1,24,-
Lorenzo Mazzi,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,21,-
Philippe Koch,None,https://img.a.transfermarkt.technology/portrait/small/66037-1470402334.jpg?lm=1,32,-
Anouar Tmim,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,35,-
Gennaro Pignatelli,Nuova Napoli Nord,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,22,-
Angelo Sormani,Moura AC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,84,-
Luca Russheim,Without Club,https://img.a.transfermarkt.technology/portrait/small/s_165910_3303_2013_09_01_1.jpg?lm=1,32,-
Arnau Tobella,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,32,-
Pietro Esposito,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,21,-
Yanick Tobias,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,-
Sascha Tobor,Germania Hilfarth,https://img.a.transfermarkt.technology/portrait/small/81187-1500143294.jpg?lm=1,32,-
Ramon Koch,FC Meisterschwanden,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,23,-
Adriano Russo,None,https://img.a.transfermarkt.technology/portrait/small/44281-1449138438.jpg?lm=1,36,-
Timm Koch,FSV 63 Luckenwalde,https://img.a.transfermarkt.technology/portrait/small/654238-1693754061.png?lm=1,20,€25k
Tobias Koch,FC Blau-Weiss Linz,https://img.a.transfermarkt.technology/portrait/small/434103-1692970860.png?lm=1,22,€400k
Alain Pilar,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,40,-
Mohammed Sultani,SSV Jeddeloh II,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,20,€25k
Iván Matas,Racing Mérida City FC,https://img.a.transfermarkt.technology/portrait/small/337768-1625642688.jpg?lm=1,31,-
Malakite Sportsmanagement,None,None,None,None
Kouassi Thomas N'Guettia,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,36,-
None,None,None,None,None
Leonardo Massoni,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,36,-
None,None,None,None,None
Francescu Massoni,SC Bocognano Gravona,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,-
First Touch,None,None,None,None
Edoardo Mazzoni,ASD Sant'Agostino,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,22,-
Evan Massimino,FC Perly-Certoux,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,22,-
Olivier Pilon,VV Scherpenzeel,https://img.a.transfermarkt.technology/portrait/small/360878-1502291540.jpg?lm=1,30,-
François Massimi,AS Casinca,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Mattia Esposito,Napoli Primavera,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,52,-
Marcello Massaro,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Gennaro Esposito,Without Club,https://img.a.transfermarkt.technology/portrait/small/22823-1479465864.jpg?lm=1,38,-
Marco Massardi,Without Club,https://img.a.transfermarkt.technology/portrait/small/695520-1567073512.jpg?lm=1,30,-
Francis Massampu,TVEC Les Sables,https://img.a.transfermarkt.technology/portrait/small/s_161411_1423_2012_1.jpg?lm=1,31,-
Jenny N'Kassa,GSI Pontivy,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,22,-
Denis Ismailovic,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,-
Domenico Esposito,ASD Orat. Don Guanella Scampia,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,22,-
Fábio Pimenta,AC Vila Meã,https://img.a.transfermarkt.technology/portrait/small/518725-1499164841.jpg?lm=1,35,-
Kelvin Massaki Massaki,R. Alliance Melen-Micheroux,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,23,-
Leandro Pimenta,FC Ferreiras,https://img.a.transfermarkt.technology/portrait/small/72834-1411399244.jpg?lm=1,33,-
Fabio Russo,SC Fliesteden 1931,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
Victor Massaia,Without Club,https://img.a.transfermarkt.technology/portrait/small/292353-1510317885.jpg?lm=1,31,-
None,None,None,None,None
Patrik Herbrand,None,https://img.a.transfermarkt.technology/portrait/small/288524-1512935499.jpg?lm=1,25,-
Antonio Esposito,Unknown,https://img.a.transfermarkt.technology/portrait/small/2896-1495634392.jpg?lm=1,50,-
Nathanaël Pin,Six-Fours Le Brusc FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,35,-
Sports360 GmbH,None,None,None,None
Nicolò Maspero,Atletico Castegnato,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,22,-
Cenk Melih Yazıcı,None,None,None,None
Sandro Knab,SV 08 Laufenburg,https://img.a.transfermarkt.technology/portrait/small/s_93718_245_2012_1.jpg?lm=1,30,-
Roy Tol,RKAV Volendam,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,-
Valmir Tolaj,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,32,-
Arnout Koeck,KFC Kontich,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,-
Iñaki Toledo,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,36,-
Hugo Pina,None,https://img.a.transfermarkt.technology/portrait/small/48623-1546890513.png?lm=1,39,-
Jorge Pina,CD San Félix U19,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,40,-
Brett Mbalanda,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,33,-
Brice Maso,SA Gazinet Cestas ,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,31,-
Gabriele Masini,Forlì FC,https://img.a.transfermarkt.technology/portrait/small/471538-1612825850.jpg?lm=1,24,€75k
Álex Espinosa,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
FFM-Sports,None,None,None,None
Tolga Özdemir,Sportfreunde Lotte,https://img.a.transfermarkt.technology/portrait/small/578768-1661844148.png?lm=1,21,-
Cenk Melih Yazıcı,None,None,None,None
Andrea Masetti,US Albenga,https://img.a.transfermarkt.technology/portrait/small/390725-1674479163.jpg?lm=1,25,€50k
Guillermo Mascuñán,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,-
None,None,None,None,None
Lothar Matthäus,---,https://img.a.transfermarkt.technology/portrait/small/1527-1448894024.jpg?lm=1,62,-
Kevin Maschke,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,36,-
Fikayo Tomori,AC Milan,https://img.a.transfermarkt.technology/portrait/small/303254-1684856117.jpg?lm=1,25,€40.00m
Matteo Mascheroni,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,43,-
Giani Mascarel,NSU RiverHawks (Northeastern State University),https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,22,-
None,None,None,None,None
Gauthier Pinaud,None,https://img.a.transfermarkt.technology/portrait/small/69733-1583138746.jpg?lm=1,35,-
Carlos Tomas da Silva,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,22,-
Antonio Tomás,NK Visnjevac,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,38,-
Christophe Esnard,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Julian Tomas,FC Ober-Rosbach,https://img.a.transfermarkt.technology/portrait/small/333465-1499938243.jpg?lm=1,24,-
Luka Tomas,AS Ostiamare Lido Calcio,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
Giuliano Masala,FC Cosmos Koblenz,https://img.a.transfermarkt.technology/portrait/small/195972-1693738543.jpg?lm=1,30,-
Lorenzo Russo,SSC Napoli,https://img.a.transfermarkt.technology/portrait/small/885236-1695023851.jpg?lm=1,18,€100k
Nuno Tomás,Without Club,https://img.a.transfermarkt.technology/portrait/small/347204-1594846511.png?lm=1,28,€275k
Quincy Kluivert,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
Richel Marzolf,None,https://img.a.transfermarkt.technology/portrait/small/s_152207_2155_2010_1.jpg?lm=1,31,-
Marco Marziale,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,49,-
Alejandro Escuín,CF Calamocha,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,22,-
None,None,None,None,None
Maka Mary,US Créteil-Lusitanos Youth,https://img.a.transfermarkt.technology/portrait/small/s_110268_595_2012_1.jpg?lm=1,34,-
Pirmin Marxer,FC Ruggell II,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Mattéo Tomasi,FC Balagne,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,-
None,None,None,None,None
Martin Marxer,FC Vaduz III,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,31,-
Constantin Marxer,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
Marco Köfler,FC Gleisdorf 09,https://img.a.transfermarkt.technology/portrait/small/s_56163_2444_2012_1.jpg?lm=1,33,-
None,None,None,None,None
Rodrigue Mbenti,Crossing Schaerbeek,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
Alex Porto,ARC São Lourenço do Douro,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,37,-
João Coimbra,FC Maia Lidador,https://img.a.transfermarkt.technology/portrait/small/39689-1571604593.jpg?lm=1,37,-
None,None,None,None,None
