club,shooting,dribbling_control,passing_vision,tackling_interception,aerial_defense,speed_agility,strength_stamina,decision_making,work_ethic_effort,leadership,teamwork,goalkeeping_abilities,behavioral_attributes,player_traits,club_rating
Skövde AIK,7.0,8.25,7.291666666666667,6.875,5.666666666666667,9.5,7.75,8.0,9.833333333333334,4.625,9.0,2.142857142857143,5.625,2.25,1156.0
Pirin Blagoevgrad,8.75,11.25,8.458333333333334,5.8125,5.666666666666667,12.5,9.583333333333334,9.0,9.333333333333334,5.0,9.25,2.0,5.0,2.5,1156.0
Atlantis FC,7.6875,9.6875,7.958333333333333,6.75,6.333333333333333,10.75,7.75,9.0,10.666666666666666,4.375,9.25,2.142857142857143,5.375,2.0,1156.0
Sputnik Rechitsa,10.125,10.625,8.833333333333334,8.0,6.166666666666667,12.0,8.0,8.75,8.666666666666666,5.75,9.5,1.8571428571428572,4.75,1.5,1156.0
Kfar-Shalem,5.375,9.125,6.458333333333333,5.0,5.75,12.0,7.25,7.375,9.166666666666666,3.0,6.75,2.142857142857143,6.25,2.5,1156.0
Aerostar Bacău,6.0625,9.625,7.541666666666667,7.3125,5.833333333333333,11.5,7.5,8.375,9.0,5.0,8.25,4.0,5.875,4.0,1156.0
Şoimii Lipova,6.083333333333334,9.083333333333334,7.0,6.333333333333333,4.888888888888888,10.444444444444445,8.333333333333334,7.0,8.333333333333334,5.0,7.666666666666667,1.9523809523809523,5.5,1.6666666666666667,1156.0
Lunca Teuz,3.5,8.5,5.333333333333333,5.75,3.6666666666666665,11.666666666666666,4.0,10.0,10.0,4.0,7.0,2.4285714285714284,4.0,1.0,1156.0
Víkingur Ó.,7.500000000000001,10.25,8.944444444444445,6.75,6.111111111111112,9.0,8.11111111111111,9.0,9.666666666666666,6.5,9.333333333333334,2.142857142857143,4.5,3.0,1156.0
Cegléd,8.75,9.875,8.958333333333334,7.5625,6.5,10.833333333333334,8.833333333333334,10.0,9.333333333333334,6.125,9.0,2.142857142857143,6.375,2.25,1156.0
Balassagyarmat,5.875,10.125,7.083333333333333,5.375,6.333333333333333,12.0,7.833333333333333,7.5,6.333333333333333,3.5,6.0,2.0714285714285716,5.0,2.0,1156.0
Eskilsminne IF,4.5,9.75,7.0,4.0,7.0,11.0,7.0,6.0,6.333333333333333,5.0,6.0,1.5714285714285714,7.0,1.0,1156.0
Neretva,7.916666666666668,10.916666666666668,8.444444444444445,6.416666666666667,6.222222222222222,11.222222222222221,8.222222222222221,10.833333333333332,7.666666666666665,4.166666666666666,9.666666666666666,2.1904761904761907,7.166666666666667,1.6666666666666667,1156.0
Banska Bystrica,9.0,11.875,10.583333333333334,8.375,5.166666666666667,12.333333333333334,9.833333333333334,9.75,7.0,5.75,9.5,2.5714285714285716,8.5,1.5,1156.0
Panserraikos,8.1875,11.6875,9.041666666666666,6.75,5.083333333333333,12.166666666666666,8.5,9.0,9.833333333333334,5.875,8.5,1.8571428571428572,6.75,1.75,1156.0
BK Forward,8.5,10.75,10.166666666666666,7.0,5.333333333333333,10.333333333333334,8.333333333333334,9.5,8.333333333333334,4.5,9.0,2.5,4.25,1.5,1156.0
Vestri,7.0,11.3125,8.791666666666666,7.5,6.916666666666667,11.083333333333334,7.75,9.875,8.333333333333334,5.625,8.75,1.9642857142857142,7.375,1.75,1156.0
Grindavík,6.0,8.5,8.666666666666666,6.0,5.666666666666667,10.333333333333334,7.333333333333333,9.0,10.0,7.5,7.0,2.142857142857143,4.0,2.0,1156.0
I-Kissat,6.083333333333333,8.083333333333332,6.277777777777778,5.25,3.666666666666666,12.111111111111112,5.444444444444444,7.333333333333334,7.111111111111111,5.833333333333333,8.333333333333334,2.0,4.166666666666667,1.3333333333333333,1156.0
Sticla Arieşul Turda,8.0,9.5,6.166666666666667,6.0,5.333333333333333,10.333333333333334,9.666666666666666,9.5,9.333333333333334,5.0,10.0,2.5714285714285716,9.0,3.0,1156.0
Spennymoor,9.125,11.25,7.75,5.25,4.5,10.333333333333334,9.333333333333334,9.25,8.833333333333334,2.5,9.5,2.0,6.0,2.0,1156.0
Jarun,8.5,10.625,8.0,7.0,7.0,10.666666666666666,9.333333333333334,10.0,12.0,6.25,10.0,1.8571428571428572,6.75,1.5,1156.0
Vediţa Coloneşti,6.9375,9.3125,8.291666666666666,6.75,5.25,9.916666666666666,8.0,8.875,7.25,4.625,7.75,1.9642857142857142,4.375,2.5,1156.0
Montrose,4.4375,7.625,6.708333333333333,4.5625,4.583333333333333,10.916666666666666,6.75,6.25,8.833333333333334,4.75,8.5,1.8571428571428572,5.125,2.25,1156.0
Fram,7.75,11.75,8.5,5.9375,4.083333333333333,12.833333333333334,6.833333333333333,9.25,8.333333333333334,5.75,6.25,2.142857142857143,6.0,2.5,1156.0
Kırklarelispor,9.125,11.3125,9.125,6.125,5.833333333333333,12.166666666666666,8.333333333333334,9.25,10.333333333333334,4.375,10.75,2.0357142857142856,4.625,2.0,1156.0
Southport,6.583333333333333,9.083333333333332,7.666666666666667,6.333333333333334,6.555555555555556,11.111111111111112,9.666666666666666,7.5,9.777777777777779,4.0,9.666666666666666,2.2857142857142856,5.666666666666667,2.3333333333333335,1156.0
68 Aksaray Bld.,7.0625,12.125,8.333333333333334,6.9375,7.0,13.333333333333334,7.166666666666667,10.375,8.333333333333334,3.5,7.25,2.0,6.75,2.75,1156.0
Szolnok,7.25,11.0,9.5,7.0,5.0,12.0,7.333333333333333,8.5,9.666666666666666,1.5,8.0,2.0,4.5,3.0,1156.0
Alloa,6.0,8.75,5.916666666666667,5.75,6.333333333333333,10.666666666666666,8.166666666666666,8.5,11.5,6.0,8.5,2.2857142857142856,7.0,1.5,1156.0
Grorud,7.9375,10.0,8.875,7.875,6.083333333333333,12.5,9.0,10.125,9.333333333333334,4.75,8.0,2.107142857142857,6.375,2.75,1156.0
Middelfart,8.333333333333334,11.000000000000002,7.777777777777779,5.75,6.0,11.888888888888891,7.777777777777779,7.333333333333334,8.666666666666666,4.0,9.333333333333334,2.5714285714285716,5.333333333333333,2.6666666666666665,1156.0
Adıyaman 1954 Spor,6.916666666666666,12.333333333333332,7.555555555555556,6.083333333333334,4.666666666666667,13.0,8.111111111111112,9.833333333333332,8.111111111111112,5.166666666666666,6.0,2.523809523809524,6.333333333333333,2.0,1156.0
Peterhead,5.625,7.5,6.0,5.0,5.333333333333333,11.166666666666666,8.666666666666666,8.75,8.5,2.5,6.5,2.0,5.25,3.0,1156.0
IK Oddevold,6.75,10.625,7.5,5.0,4.666666666666667,11.666666666666666,9.666666666666666,6.5,8.5,5.75,10.0,1.5714285714285714,5.75,2.5,1156.0
IFK Berga,9.3125,10.4375,9.125,6.875,5.083333333333333,11.583333333333334,8.083333333333334,9.125,9.416666666666666,4.125,8.5,2.2142857142857144,5.5,1.75,1156.0
Primorac Biograd,5.9375,10.0625,7.833333333333333,6.4375,6.166666666666667,11.833333333333334,8.0,9.5,8.5,5.25,7.0,2.25,4.75,2.75,1156.0
Jadran LP,5.25,9.875,6.666666666666667,5.875,5.833333333333333,11.0,8.333333333333334,8.75,6.666666666666667,4.5,6.5,1.9285714285714286,4.75,1.5,1156.0
Selfoss,5.5,8.25,8.833333333333334,6.0,6.0,10.666666666666666,8.0,9.5,10.0,4.0,9.0,1.7142857142857142,6.5,3.0,1156.0
Karlslunds IF,8.75,10.375,7.833333333333333,5.875,6.166666666666667,10.833333333333334,8.5,9.75,10.166666666666666,4.75,8.0,2.357142857142857,4.5,3.0,1156.0
Alfreton,7.375,9.125,7.541666666666667,5.25,4.416666666666667,10.75,8.0,8.375,10.416666666666666,4.25,9.75,2.2142857142857144,6.125,1.75,1156.0
Maccabi Raine,4.0,9.5,6.5,5.0,7.0,5.333333333333333,7.333333333333333,9.0,12.0,8.0,6.0,2.0,5.5,1.0,1156.0
Hampton & Richmond,6.8125,9.625,7.333333333333333,6.5,5.25,12.333333333333334,8.833333333333334,7.625,9.333333333333334,3.375,8.0,1.8571428571428572,5.25,2.25,1156.0
Etar,6.6875,9.5,7.166666666666667,5.3125,5.583333333333333,11.916666666666666,8.75,8.0,7.833333333333333,5.25,7.25,2.107142857142857,5.0,2.0,1312.0
Karacabey Bld.,6.0625,11.25,8.5,6.8125,5.5,12.583333333333334,7.583333333333333,9.75,8.416666666666666,3.25,7.75,2.0714285714285716,5.0,1.5,1156.0
Kahramanmaraşspor,7.416666666666667,11.583333333333334,8.11111111111111,5.416666666666666,5.555555555555556,13.0,8.222222222222223,9.5,8.777777777777779,5.5,9.333333333333334,2.238095238095238,6.166666666666667,2.3333333333333335,1156.0
Slutsk,7.75,10.0625,8.0,6.5625,5.083333333333333,12.25,7.583333333333333,9.125,10.0,4.375,8.75,2.0714285714285716,6.125,2.0,1156.0
Ergotelis,8.125,10.6875,8.458333333333334,7.0625,5.25,11.916666666666666,9.416666666666666,9.625,10.5,6.25,10.0,1.7857142857142858,6.5,1.5,1156.0
Zemun,5.25,12.25,10.333333333333334,5.5,6.0,11.666666666666666,7.333333333333333,8.0,9.666666666666666,4.5,8.0,2.0,5.0,2.0,1156.0
Ruzomberok,5.75,11.625,8.666666666666666,7.375,6.333333333333333,12.5,9.5,10.5,11.0,4.5,8.5,2.5,8.5,2.0,1463.0
Karaiskakis Artas,8.5,10.9375,8.458333333333334,7.25,6.083333333333333,11.833333333333334,9.25,8.625,10.833333333333334,4.625,9.25,2.25,6.125,2.25,1156.0
IFK Malmö,7.625,7.75,7.083333333333333,6.5,6.833333333333333,11.166666666666666,11.666666666666666,8.25,8.833333333333334,4.75,9.0,2.142857142857143,5.0,3.0,1156.0
CSM Focşani,8.3125,9.6875,8.333333333333334,7.0,5.5,10.916666666666666,9.416666666666666,9.125,9.166666666666666,3.625,8.0,1.8928571428571428,5.125,2.25,1156.0
Cardiff Met Uni,3.9166666666666665,6.083333333333334,4.166666666666667,3.833333333333333,5.444444444444444,10.333333333333334,6.333333333333333,5.666666666666667,6.444444444444444,3.5,7.333333333333333,2.380952380952381,5.166666666666667,1.3333333333333333,1156.0
Wigry,9.0,11.0,8.0,4.25,5.666666666666667,14.666666666666666,8.0,8.5,8.0,2.0,7.0,2.2857142857142856,3.5,1.0,1156.0
Räppe GoIF,6.625,10.1875,8.166666666666666,6.4375,6.25,11.583333333333334,9.333333333333334,7.375,8.833333333333334,5.0,9.0,2.3214285714285716,6.375,2.75,1156.0
IFK Haninge,7.4375,10.8125,7.833333333333333,6.1875,6.5,11.083333333333334,8.416666666666666,9.625,8.166666666666666,4.0,8.5,1.9285714285714286,6.875,1.75,1156.0
Vác,6.125,10.25,8.5,6.375,4.833333333333333,14.0,6.0,9.0,10.5,4.25,8.0,2.4285714285714284,6.25,2.0,1156.0
FC Linköping City,6.249999999999999,9.999999999999998,7.111111111111111,4.583333333333334,4.666666666666667,10.111111111111112,7.444444444444444,8.666666666666668,7.555555555555556,4.0,8.333333333333334,2.0,6.666666666666666,2.0,1156.0
Fortuna Becicherecu Mic,5.25,8.5,5.666666666666667,4.5,6.333333333333333,13.0,4.666666666666667,7.5,5.666666666666667,6.5,6.0,2.0,7.5,2.0,1156.0
Oxford City,10.0,9.25,8.083333333333334,5.875,6.333333333333333,10.833333333333334,9.5,7.5,9.0,3.5,7.5,2.357142857142857,4.75,2.0,1156.0
Hapoel Ashkelon,4.375,8.1875,4.75,3.6875,5.583333333333333,12.0,5.25,8.625,8.166666666666666,5.875,4.75,2.142857142857143,6.0,1.75,1156.0
Rodos,7.25,10.5625,8.25,7.625,5.75,12.666666666666666,9.25,9.0,11.083333333333334,3.0,8.75,1.8928571428571428,6.375,3.0,1156.0
Veroia,9.4375,11.375,9.458333333333334,7.375,5.583333333333333,12.333333333333334,9.333333333333334,8.25,11.166666666666666,5.0,9.5,2.107142857142857,6.375,2.75,1156.0
Lokomotiv Sofia,7.3125,9.6875,8.833333333333334,6.4375,6.333333333333333,12.166666666666666,9.75,8.625,11.583333333333334,5.5,9.5,2.0357142857142856,5.875,2.25,1156.0
Assyriska Turabdin IK,8.4375,10.625,7.708333333333333,5.75,7.75,11.333333333333334,10.5,8.25,7.916666666666667,4.0,6.25,2.25,6.625,2.5,1156.0
Ştiinţa Miroslava,9.75,10.0625,8.166666666666666,7.625,6.333333333333333,10.916666666666666,8.75,8.75,10.333333333333334,4.625,10.0,2.0,5.5,1.5,1156.0
MiPK,5.0625,9.5,6.833333333333333,5.6875,3.0833333333333335,13.166666666666666,5.416666666666667,8.5,9.25,4.75,6.25,2.0357142857142856,7.5,2.25,1156.0
CSM Slatina,7.0,9.375,7.541666666666667,6.8125,5.666666666666667,10.333333333333334,8.083333333333334,8.5,9.333333333333334,5.0,9.0,2.392857142857143,5.75,2.5,1156.0
Täby FK,5.6875,9.0625,5.708333333333333,4.5,5.25,11.166666666666666,8.166666666666666,7.625,7.25,3.25,6.0,2.107142857142857,4.75,2.25,1156.0
Hrvace,6.0,11.125,7.916666666666667,5.875,3.8333333333333335,12.833333333333334,7.166666666666667,9.25,7.0,4.0,7.0,1.7857142857142858,7.5,1.5,1156.0
Sesvete,6.75,10.875,8.666666666666666,6.375,3.5,10.666666666666666,7.666666666666667,11.25,10.5,4.75,9.5,2.142857142857143,6.0,1.5,1156.0
Nevşehir Bld.,5.875,10.875,7.666666666666667,6.375,5.166666666666667,11.5,9.333333333333334,8.75,7.166666666666667,5.5,7.0,1.9285714285714286,5.0,2.0,1156.0
Almopos,7.625,9.0,7.583333333333333,6.875,6.166666666666667,12.0,7.5,9.5,10.833333333333334,3.75,10.5,2.7142857142857144,6.0,1.0,1156.0
Krško,5.583333333333333,9.416666666666668,7.5555555555555545,7.416666666666666,6.444444444444444,11.444444444444445,7.777777777777779,9.0,7.888888888888888,4.666666666666667,7.0,2.047619047619048,6.0,1.6666666666666667,1156.0
Pandurii Târgu Jiu,7.583333333333333,8.666666666666666,8.38888888888889,7.416666666666668,6.333333333333333,10.777777777777779,9.888888888888888,9.666666666666666,10.777777777777779,4.0,10.666666666666666,1.9523809523809526,5.0,2.0,1156.0
Queen's Park,8.75,9.4375,8.791666666666666,7.625,7.083333333333333,12.25,9.916666666666666,7.875,11.833333333333334,4.5,10.5,1.8571428571428572,6.25,2.75,1156.0
Stirling,6.6875,8.5625,6.208333333333333,4.625,4.833333333333333,10.75,8.25,7.25,8.25,3.75,7.5,2.357142857142857,5.75,2.25,1156.0
CS Blejoi,6.75,9.249999999999998,6.388888888888889,5.000000000000001,5.777777777777778,12.444444444444443,6.4444444444444455,8.166666666666666,7.888888888888889,5.0,8.0,2.1904761904761907,4.333333333333333,1.0,1156.0
Tonbridge,5.8125,8.8125,6.541666666666667,4.5,5.166666666666667,10.25,6.0,6.0,7.583333333333333,4.25,7.5,2.0357142857142856,6.375,2.0,1156.0
Dulwich Hamlet,8.625,8.875,7.416666666666667,7.375,5.583333333333333,10.666666666666666,10.0,9.0,10.75,4.875,8.75,2.2857142857142856,6.125,2.25,1156.0
Brackley,7.375,9.75,7.75,6.125,5.166666666666667,12.333333333333334,9.5,6.75,10.0,4.0,8.0,2.2142857142857144,4.25,1.5,1156.0
CSO Cugir,8.25,9.8125,8.583333333333334,6.6875,4.416666666666667,10.25,9.583333333333334,10.125,10.0,4.25,9.75,1.7142857142857142,5.0,2.5,1156.0
Mosonmagyaróvár,6.6875,10.4375,8.041666666666666,7.1875,5.5,12.833333333333334,8.25,8.125,7.833333333333333,6.25,8.75,2.2142857142857144,6.875,2.5,1156.0
BSK Bijelo Brdo,6.333333333333334,11.583333333333334,8.166666666666666,5.416666666666667,4.333333333333333,13.222222222222221,7.777777777777779,8.333333333333334,10.0,4.166666666666666,7.666666666666667,2.047619047619048,5.5,1.6666666666666667,1156.0
Torns IF,7.3125,10.125,8.875,6.375,6.75,11.75,8.5,7.875,8.916666666666666,4.25,9.75,2.1785714285714284,6.375,2.0,1156.0
Tvååkers IF,7.1875,8.9375,8.916666666666666,7.1875,7.083333333333333,11.166666666666666,9.166666666666666,8.125,9.833333333333334,4.0,9.75,2.107142857142857,5.875,2.25,1156.0
Bardejov,8.375,11.0,9.083333333333334,6.6875,6.583333333333333,11.083333333333334,7.75,9.75,9.666666666666666,5.5,8.75,2.142857142857143,6.125,1.25,1156.0
Sha'araim,5.25,9.3125,6.583333333333333,5.0625,5.75,11.416666666666666,7.083333333333333,7.25,8.083333333333334,5.25,7.25,2.357142857142857,6.125,2.0,1156.0
Balatonfüred,6.125,9.625,7.583333333333333,5.1875,5.583333333333333,10.916666666666666,7.0,8.875,8.0,6.0,8.75,2.2857142857142856,7.375,1.5,1156.0
Welling,10.25,11.0,8.0,5.5,4.666666666666667,12.0,9.333333333333334,7.0,7.666666666666667,1.5,9.0,1.7142857142857142,7.5,1.0,1156.0
Cove Rangers,7.333333333333333,10.5,7.666666666666665,8.166666666666666,6.777777777777778,10.777777777777779,9.666666666666666,9.0,9.777777777777777,4.333333333333333,9.666666666666666,2.0476190476190474,6.166666666666667,2.0,1156.0
Kettering,8.375,10.0,7.5,6.875,5.166666666666667,10.5,8.833333333333334,8.5,9.5,4.0,6.0,2.142857142857143,4.5,2.0,1156.0
Hr. Dragovoljac,5.75,9.875,7.75,6.625,4.916666666666667,11.833333333333334,7.75,10.0,9.416666666666666,4.625,8.0,2.25,6.5,2.5,1156.0
Trikala,8.25,11.25,7.791666666666667,6.625,5.416666666666667,12.333333333333334,7.916666666666667,9.125,9.833333333333334,5.875,9.0,2.107142857142857,6.375,1.75,1156.0
BVSC,4.25,10.3125,7.291666666666667,5.25,4.0,12.916666666666666,6.333333333333333,8.5,6.75,3.125,6.5,1.9285714285714286,6.125,2.5,1156.0
Colwyn Bay,5.1875,9.25,5.5,2.9375,3.5833333333333335,10.083333333333334,5.583333333333333,5.75,8.666666666666666,4.125,9.75,1.6428571428571428,5.125,2.5,1156.0
Svoboda,8.25,11.125,10.666666666666666,6.625,6.833333333333333,8.333333333333334,8.666666666666666,9.25,7.5,3.75,8.0,2.357142857142857,5.75,1.0,1156.0
FC Trollhättan,7.0,9.9375,7.75,5.125,5.833333333333333,12.5,8.25,7.875,8.583333333333334,4.625,7.75,2.1785714285714284,5.75,2.5,1156.0
Foresta Suceava,5.625,9.0625,6.125,4.1875,4.333333333333333,11.583333333333334,6.333333333333333,8.125,7.916666666666667,6.0,6.5,2.0714285714285716,5.875,1.25,1156.0
Lipót,6.75,10.75,7.75,6.375,5.25,12.666666666666666,7.083333333333333,7.375,7.083333333333333,5.875,7.75,2.4285714285714284,5.875,1.25,1156.0
Axiopolis Cernavodă,5.875,9.1875,6.041666666666667,4.875,4.416666666666667,9.833333333333334,6.5,8.0,7.916666666666667,6.125,7.5,1.9642857142857142,6.625,2.0,1156.0
Dravograd,6.375,12.75,9.416666666666666,7.875,6.666666666666667,10.0,9.833333333333334,10.5,8.5,4.0,9.0,2.4285714285714284,6.0,2.5,1156.0
JäPS,6.125,8.8125,6.583333333333333,5.25,5.416666666666667,9.916666666666666,7.416666666666667,8.0,9.75,5.125,6.75,2.142857142857143,5.25,2.0,1156.0
Minaur Baia Mare,8.0625,9.125,8.166666666666666,7.0625,6.25,11.0,9.166666666666666,9.625,9.583333333333334,3.875,9.0,2.0714285714285716,4.625,2.25,1156.0
Doxa Dramas,9.9375,10.9375,10.208333333333334,8.0625,5.75,13.25,9.583333333333334,7.25,10.666666666666666,4.75,9.5,2.1785714285714284,6.5,2.0,1156.0
GBK,8.375,8.125,7.166666666666667,6.125,7.333333333333333,11.0,8.5,6.75,7.666666666666667,4.0,7.5,2.2857142857142856,4.5,2.0,1156.0
Billericay,7.25,9.9375,7.541666666666667,5.375,5.416666666666667,10.916666666666666,6.75,7.625,8.583333333333334,3.375,9.0,2.0714285714285716,4.625,2.5,1156.0
Steaua Bucureşti,9.0,10.375,9.541666666666666,8.0,7.666666666666667,10.25,10.25,9.375,9.5,3.5,8.75,2.0,5.875,1.25,1156.0
Krumkachy,10.125,10.875,8.916666666666666,7.625,6.0,11.333333333333334,10.666666666666666,8.75,11.0,5.0,11.0,2.2142857142857144,5.75,2.5,1156.0
Orijent 1919,5.5,11.1875,8.625,7.75,6.166666666666667,12.416666666666666,10.0,8.875,9.5,6.5,9.0,2.392857142857143,7.75,1.75,1156.0
Marsonia,6.625,10.8125,7.583333333333333,5.875,7.0,13.0,6.25,9.0,8.083333333333334,4.875,6.5,1.9642857142857142,4.625,1.5,1156.0
Qviding FIF,7.8125,9.5,8.416666666666666,6.5625,6.916666666666667,10.833333333333334,8.666666666666666,7.125,9.416666666666666,4.5,8.0,2.0357142857142856,6.25,2.25,1156.0
Slough,2.75,10.25,6.166666666666667,4.0,4.666666666666667,12.0,8.0,8.0,5.666666666666667,2.0,5.0,2.142857142857143,8.0,2.0,1156.0
Ironi Tiberias,6.0,8.0,7.0,7.75,6.0,10.333333333333334,8.0,8.0,10.0,3.5,8.0,2.0,6.5,2.0,1156.0
Kids Tâmpa Braşov,4.0,8.6875,5.708333333333333,3.875,3.5833333333333335,12.5,4.75,6.0,7.25,3.875,5.75,2.142857142857143,4.5,2.0,1156.0
Gloria Albeşti,5.000000000000001,9.25,6.0555555555555545,5.166666666666667,5.888888888888888,11.777777777777779,7.333333333333333,6.333333333333334,7.222222222222222,2.8333333333333335,6.333333333333333,2.0952380952380953,5.833333333333333,2.6666666666666665,1156.0
Motor,7.583333333333334,10.25,8.277777777777777,6.0,5.777777777777779,12.111111111111109,7.222222222222221,10.0,7.777777777777779,5.833333333333333,8.333333333333334,2.0952380952380953,5.5,2.3333333333333335,1156.0
Nordia,6.500000000000001,9.833333333333332,6.833333333333333,4.833333333333333,6.222222222222222,10.555555555555555,6.4444444444444455,9.0,7.222222222222222,5.666666666666667,5.666666666666667,2.1904761904761907,5.666666666666667,2.6666666666666665,1156.0
Kelty Hearts,8.666666666666668,9.666666666666668,8.0,5.666666666666666,6.666666666666667,10.0,9.444444444444445,8.166666666666668,9.666666666666666,4.833333333333334,9.666666666666666,2.238095238095238,5.333333333333333,2.0,1156.0
Örebro Syrianska IF,5.3125,7.6875,6.791666666666667,7.25,6.083333333333333,10.5,8.583333333333334,8.5,9.166666666666666,4.625,9.5,2.1785714285714284,5.875,2.25,1156.0
Chojniczanka,8.833333333333334,11.333333333333334,8.277777777777777,6.916666666666666,6.666666666666667,12.333333333333334,9.555555555555555,9.666666666666666,11.777777777777779,4.833333333333333,9.666666666666666,2.047619047619048,6.833333333333333,3.0,1156.0
Međimurje,6.6875,10.625,9.208333333333334,5.9375,5.833333333333333,12.25,8.083333333333334,8.625,9.25,5.5,8.5,1.8571428571428572,7.375,2.25,1156.0
Unirea Ungheni,5.5,9.6875,7.333333333333333,5.125,4.416666666666667,10.75,7.0,8.375,8.666666666666666,5.125,8.25,2.142857142857143,6.375,1.75,1156.0
Sokół Ostróda,6.75,11.25,8.5,5.5,6.0,12.333333333333334,6.0,10.0,6.666666666666667,3.5,9.0,2.2857142857142856,4.0,3.0,1156.0
Elazığspor,4.9375,10.8125,6.833333333333333,4.6875,3.5833333333333335,11.5,5.083333333333333,6.75,8.5,4.125,6.25,2.3214285714285716,6.375,2.25,1156.0
Zmaj Makarska,7.0,11.125,8.666666666666666,5.75,5.833333333333333,10.166666666666666,7.666666666666667,9.5,9.833333333333334,5.25,7.5,2.5,5.75,2.0,1156.0
Szekszárd,6.6875,10.0,7.416666666666667,6.8125,5.583333333333333,12.166666666666666,6.583333333333333,10.5,8.25,5.125,7.0,1.7857142857142858,5.375,1.25,1156.0
Šampion,4.75,10.25,7.5,5.25,5.0,11.333333333333334,7.333333333333333,8.0,9.0,4.0,6.0,2.142857142857143,4.5,1.0,1156.0
Hudiksvalls FF,6.125,10.75,8.166666666666666,5.0,6.0,12.5,8.0,8.0,9.833333333333334,3.5,9.5,2.142857142857143,6.5,2.0,1156.0
Þróttur R.,6.75,10.0625,7.125,6.125,5.666666666666667,12.0,8.833333333333334,8.875,7.666666666666667,5.125,7.5,1.8571428571428572,5.375,1.5,1156.0
Tállya,4.6875,10.75,7.583333333333333,6.0,4.25,11.916666666666666,6.166666666666667,8.375,8.916666666666666,4.25,7.5,2.4642857142857144,5.375,2.5,1156.0
Putnok,8.0,10.0,9.333333333333334,6.75,6.0,8.666666666666666,8.0,9.5,8.666666666666666,7.0,9.0,1.8571428571428572,3.5,1.0,1156.0
Skiljebo SK,5.916666666666666,8.833333333333332,7.111111111111112,5.666666666666666,4.666666666666667,11.111111111111112,7.555555555555556,7.833333333333334,7.555555555555556,4.5,7.333333333333333,2.238095238095238,6.333333333333334,2.6666666666666665,1156.0
Błękitni,6.666666666666667,10.083333333333332,8.833333333333334,7.083333333333334,4.333333333333333,11.444444444444443,7.222222222222222,10.0,11.0,6.333333333333334,8.666666666666666,1.9999999999999998,7.333333333333333,1.6666666666666667,1156.0
Stal Rzeszów,7.500000000000001,10.416666666666668,8.833333333333332,7.25,5.555555555555556,11.0,7.555555555555556,9.333333333333332,9.11111111111111,3.8333333333333335,8.333333333333334,1.9047619047619049,6.0,2.0,1156.0
OF Ierapetras,7.375,11.0,8.458333333333334,7.125,5.833333333333333,12.416666666666666,8.25,8.625,10.75,4.0,7.75,1.75,5.75,2.25,1156.0
JIPPO,5.4375,9.4375,6.416666666666667,4.625,4.833333333333333,12.083333333333334,6.666666666666667,8.25,7.0,7.0,6.5,2.3214285714285716,5.5,1.75,1156.0
Viitorul Şelimbăr,10.4375,10.0625,9.458333333333334,7.875,5.75,10.916666666666666,8.5,8.625,9.583333333333334,6.0,9.5,1.8928571428571428,5.125,1.5,1156.0
Hebar,9.4375,10.5,8.958333333333334,7.25,6.5,11.75,9.5,10.625,10.083333333333334,6.375,10.25,2.0714285714285716,5.25,2.0,1156.0
Tolmin,9.0,10.75,10.166666666666666,8.25,6.833333333333333,10.0,8.833333333333334,10.5,9.333333333333334,5.0,10.5,1.7857142857142858,6.75,2.0,1156.0
Rákosmente,7.083333333333333,9.833333333333334,7.111111111111111,5.75,5.888888888888888,11.333333333333334,5.333333333333333,8.666666666666666,7.888888888888888,3.1666666666666665,6.333333333333333,2.0,3.6666666666666665,3.0,1156.0
Hódmezővásárhely,6.5,11.0,6.75,5.5,5.5,12.333333333333334,6.333333333333333,8.75,8.166666666666666,5.25,7.5,1.8571428571428572,4.75,3.5,1156.0
Blyth,6.833333333333333,10.916666666666668,7.5,5.666666666666667,4.444444444444444,10.11111111111111,8.888888888888888,8.5,10.777777777777777,3.6666666666666665,9.0,2.1428571428571432,6.333333333333333,2.0,1156.0
Kecskeméti TE,6.1875,10.375,7.791666666666667,6.0,5.666666666666667,12.25,7.916666666666667,7.625,9.333333333333334,4.0,8.5,2.1785714285714284,4.625,2.25,1156.0
Minyor Pernik,9.0,10.166666666666666,9.055555555555555,6.916666666666666,6.0,12.888888888888891,9.11111111111111,9.333333333333332,11.333333333333334,3.0,9.333333333333334,2.238095238095238,6.333333333333333,1.0,1156.0
CS Afumaţi,8.75,10.25,9.444444444444445,8.416666666666668,6.444444444444444,10.444444444444445,9.666666666666666,9.166666666666668,10.000000000000002,5.166666666666666,8.666666666666666,2.4285714285714284,5.666666666666666,2.6666666666666665,1156.0
Maccabi Yavne,5.749999999999999,9.75,6.833333333333333,5.5,3.0,10.888888888888891,6.888888888888889,8.0,7.5555555555555545,7.0,4.0,1.8571428571428572,4.5,1.6666666666666667,1156.0
Eidsvold Turn,9.75,9.25,8.5,6.0,8.666666666666666,11.666666666666666,9.333333333333334,10.5,7.666666666666667,4.5,9.0,2.4285714285714284,2.5,3.0,1156.0
Episkopi,6.0,10.1875,7.583333333333333,6.0,5.5,11.333333333333334,8.75,9.375,9.333333333333334,4.25,8.75,2.0,6.75,1.5,1156.0
