name,club,profile_image,year,market_value
Alphonse Lency,Ifira Black Bird FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,-
Kgotso Moleko,Maritzburg United FC,https://img.a.transfermarkt.technology/portrait/small/160500-1614591004.jpg?lm=1,34,€75k
Luthando Mateza,Ubuntu Cape Town FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,-
Sipho Chaine,Orlando Pirates,https://img.a.transfermarkt.technology/portrait/small/453370-1680668713.png?lm=1,26,€400k
Veli Mothwa,AmaZulu FC,https://img.a.transfermarkt.technology/portrait/small/286562-1667557235.jpg?lm=1,32,€300k
None,None,None,None,None
El Mehdi El Bassil,FUS Rabat,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,35,€125k
Armando Navarrete,Deportivo Guadalajara Jugend,https://img.a.transfermarkt.technology/portrait/small/s_28084_5662_2013_11_13_1.jpg?lm=1,43,-
Thela Ngobeni,Moroka Swallows FC,https://img.a.transfermarkt.technology/portrait/small/s_106031_22984_2010_1.jpg?lm=1,34,-
Augustine Chidi Kwem,AmaZulu FC,https://img.a.transfermarkt.technology/portrait/small/708891-1667558099.jpg?lm=1,26,€600k
None,None,None,None,None
Xolani Ndlovu,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
None,None,None,None,None
Tumiso Mogakwe,BCM Stars Football Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,32,€25k
Zairon Abrahams,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
None,None,None,None,None
Eight carbon 8 Ltd,None,None,None,None
Tshediso Patjie,Moroka Swallows FC,https://img.a.transfermarkt.technology/portrait/small/330729-1692197445.jpg?lm=1,33,€150k
Riyaaz Nell,Cape Town Spurs FC,https://img.a.transfermarkt.technology/portrait/small/985193-1690879115.jpg?lm=1,23,€50k
Siphesihle Sangweni,Casric Stars FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
Andile Mbenyane,Chippa United,https://img.a.transfermarkt.technology/portrait/small/144224-1549633641.jpg?lm=1,35,€25k
None,None,None,None,None
None,None,None,None,None
Sthembele Ngcamu,Umvoti FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,31,-
Patrick Fisher,Cape Town City FC ,https://img.a.transfermarkt.technology/portrait/small/862347-1635830957.jpg?lm=1,21,€50k
Abubakar Salifu,Without Club,https://img.a.transfermarkt.technology/portrait/small/548645-1605115595.jpg?lm=1,25,-
Waisiki Ravouvou,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,-
Kaliova Tivulu,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,32,-
None,None,None,None,None
Zainal Ali,Navua FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,€75k
Isikeli Ratucava,Lautoka FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,€25k
Antonio Figueroa,CF Pachuca,https://img.a.transfermarkt.technology/portrait/small/370858-1670274846.jpeg?lm=1,24,€800k
Jesse Were,Kansanshi Dynamos FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,34,-
CG sportsmanagement,None,None,None,None
Inga Nyeleka,Mkhambathi FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,24,-
None,None,None,None,None
Seth Parusnath,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,€250k
Diego Gutiérrez Trejo,CD San Roque de Lepe,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,80,-
Levy Mokgothu,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,34,-
Thabo Mphahleni,Mbombela United FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,33,-
Gabriel Vakoume,AS Kunie,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,34,-
Steven Almeida,AC Barnechea,https://img.a.transfermarkt.technology/portrait/small/206285-1453724226.png?lm=1,28,€100k
Mohamed Sobhy,Without Club,https://img.a.transfermarkt.technology/portrait/small/66370-1519379593.jpg?lm=1,42,-
Sam Brotherton,Forward Madison FC,https://img.a.transfermarkt.technology/portrait/small/345364-1582398546.jpg?lm=1,27,€150k
Alfonso Sánchez,Celaya FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,46,-
None,None,None,None,None
None,None,None,None,None
Lucas Urias,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,-
Tebogo Mabula,JDR Stars FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Kamohelo Sithole,Sekhukhune United FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,€75k
Chijioke Omeke,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,-
Glen Baadjies,Hungry Lions FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,23,-
Mpendulo Dlamini,Young Buffaloes Simunye,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Rotshidzwa Muleka,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,31,-
Lehlohonolo Phali,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
Wensten van der Linde,TS Galaxy FC,https://img.a.transfermarkt.technology/portrait/small/320189-1661442961.jpg?lm=1,33,€50k
Wilfred Williams,Without Club,https://img.a.transfermarkt.technology/portrait/small/587389-1561054414.jpg?lm=1,27,-
John Ruddy,Birmingham City,https://img.a.transfermarkt.technology/portrait/small/s_29712_1123_2013_03_06_1.jpg?lm=1,37,€300k
Heiarii Tavanae,AS Vénus Mahina,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,31,-
Robert Rabici,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
Beniamino Lebatavatava,Nadroga FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,23,€50k
Manit Lal,Nasinu FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,24,-
None,None,None,None,None
None,None,None,None,None
Fernando Neto,Without Club,https://img.a.transfermarkt.technology/portrait/small/225477-1661913695.jpg?lm=1,30,-
John Tshabalala,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,33,-
Moegamat Bernard,Steenberg United FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,32,-
Antony Caceres,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,23,-
Augustine Tagana,Henderson Eels,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,33,-
Joerisse Cexome,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,33,-
Simphiwe Hlongwane,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Njabulo Shongwe,Uthongathi FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,31,-
None,None,None,None,None
Nkosinathi Sibisi,Orlando Pirates,https://img.a.transfermarkt.technology/portrait/small/399068-1680668770.png?lm=1,28,€1.20m
Simphiwe Ndzimbovu,Mthatha City FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,32,-
None,None,None,None,None
None,None,None,None,None
Antonio López,Comunicaciones FC,https://img.a.transfermarkt.technology/portrait/small/599909-1565165190.png?lm=1,26,€150k
Tshepo Moeketsi,Mangaung United,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,-
Lindokuhle Shange,Polokwane City FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,€50k
Levy Mashiane,Royal AM FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,€100k
Kagiso Selemela,Baroka FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
None,None,None,None,None
Aaron Mzwethu,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
Mondli Dladla,Umvoti FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,-,-
Lindokuhle Zungu,Milford FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,22,-
Lunathi Mdatyulwa,Hout Bay United FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
None,None,None,None,None
Alfonso Tamay,Cancún FC,https://img.a.transfermarkt.technology/portrait/small/305412-1506524970.jpg?lm=1,30,€600k
Diego Barbosa,Club Tijuana,https://img.a.transfermarkt.technology/portrait/small/416083-1639416761.jpg?lm=1,27,€1.80m
None,None,None,None,None
Junior Ashley,Kossa FC ,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,23,-
Luc Washetine,Horizon Patho,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
Lilium By APS,None,None,None,None
Lucas Bitaud,AS Mont-Dore,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,24,-
Joeli Ranitu,Suva FA,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,24,€75k
Matson Feni,Solomon Warriors F.C.,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
None,None,None,None,None
Rupeni Rabici,Nadroga FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,€10k
David Wadra,AS Tiga Sports,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
Edward Justin,Lautoka FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,€10k
Alfie Chacha,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,-,-
Fred Bala,Central Coast FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
David Supa,Central Coast FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,22,-
Marama Amau,AS Vénus Mahina,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,32,-
Bruno Hyanem,Hienghene Sport,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
Mitieli Naiviro,Nadroga FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,22,€50k
Jean-Luc Decoire,Hienghene Sport,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,€25k
Jesse Kalopong,Erakor Golden Star,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,-
Jean-Christ Wajoka,AS Magenta,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,31,-
Joseph Athale,Olympique Saint-Quentin,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
Andrés Cortabarria,Real Potosí,https://img.a.transfermarkt.technology/portrait/small/663224-1676972970.PNG?lm=1,24,-
Kamohelo Hoala,All Stars FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,23,-
Guily Manziba,Without Club,https://img.a.transfermarkt.technology/portrait/small/568423-1617212970.png?lm=1,27,€200k
MJ Xaba Sport Management PTY ltd,None,None,None,None
Simon Nqoi,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,-
Ofentse Mashiane,Mamelodi Sundowns FC Reserves,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,22,-
Banele Kale,Bizana Pondo Chiefs FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,-,-
Mfanafuthi Ntozelizwe,Acornbush United FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Gerardo Escobedo,Chihuahua FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,-
Raymundo Fulgencio,Tigres UANL,https://img.a.transfermarkt.technology/portrait/small/600905-1645039950.jpg?lm=1,23,€2.50m
Miguel Tejeda,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
Cristiano Ronaldo,Al-Nassr FC,https://img.a.transfermarkt.technology/portrait/small/8198-1694609670.jpg?lm=1,38,€15.00m
Francisco Rivera,Chimbarongo FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,22,-
Eihab Ragab Agency,None,None,None,None
Haret Ortega,FC Juárez,https://img.a.transfermarkt.technology/portrait/small/371169-1565160491.png?lm=1,23,€1.20m
Bilal Baloyi,SuperSport United Reserves,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,20,-
ETMINAN BRAZIL AGENCIA DE ATLETAS LTDA,None,None,None,None
Mataiasi Toma,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
Scott Henry,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,33,-
None,None,None,None,None
Vyas Prasad,Nasinu FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,24,-
Khayalethu Mjoli,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,-
Sizwe Ngcobo,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,-
Javi Casas,Chicago Fire FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,41,-
Marcus Ferkranus,Los Angeles Galaxy,https://img.a.transfermarkt.technology/portrait/small/688744-1678023974.jpg?lm=1,20,€300k
SSG,None,None,None,None
Joãozinho,Grêmio Novorizontino,https://img.a.transfermarkt.technology/portrait/small/73783-1607083520.png?lm=1,34,€400k
Soufian Echcharaf,Without Club,https://img.a.transfermarkt.technology/portrait/small/279930-1649157749.jpg?lm=1,29,-
Badr Boulahroud,Without Club,https://img.a.transfermarkt.technology/portrait/small/373595-1646818688.jpg?lm=1,30,-
Najib El Mouatani,Olympique Khouribga,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,€125k
None,None,None,None,None
Tristan Hanslo,Steenberg United FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,23,€25k
Bonolo Seeco,NB La Masia Football Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,-,-
None,None,None,None,None
Mpho Mathekgane,TS Galaxy FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,€50k
Badra Ali Sangaré,Sekhukhune United FC,https://img.a.transfermarkt.technology/portrait/small/182313-1642416020.png?lm=1,37,€75k
Kunle Dada-Luke,Pacific FC,https://img.a.transfermarkt.technology/portrait/small/494822-1683374890.jpg?lm=1,23,€150k
Brighton Manhire,The Highlanders,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
Khanya Gwala,Uthongathi FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,31,-
None,None,None,None,None
None,None,None,None,None
Antonio Portales,Dundee FC,https://img.a.transfermarkt.technology/portrait/small/334499-1600798433.JPG?lm=1,27,€650k
Andy Reyes,Municipal Grecia,https://img.a.transfermarkt.technology/portrait/small/378518-1567326292.jpg?lm=1,24,€200k
Julio Cruz,Alebrijes de Oaxaca,https://img.a.transfermarkt.technology/portrait/small/s_6006_123_2013_03_22_1.jpg?lm=1,49,-
Faretua Maraetefau,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,34,-
Víctor Zúñiga,Deportiva Venados,https://img.a.transfermarkt.technology/portrait/small/295437-1507888649.jpg?lm=1,27,-
Nana Akosah-Bempah,Hapoel Acre,https://img.a.transfermarkt.technology/portrait/small/431338-1625862354.jpg?lm=1,26,€100k
Moussa Bangoura,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,33,-
Zanoxolo Mduli,Chippa United,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,€25k
Romario Dlamini,Richards Bay FC ,https://img.a.transfermarkt.technology/portrait/small/417781-1663673346.jpg?lm=1,28,€25k
Morgan Gould,Sekhukhune United FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,40,-
Ijah Halley,Without Club,https://img.a.transfermarkt.technology/portrait/small/789058-1628931024.jpg?lm=1,22,-
None,None,None,None,None
None,None,None,None,None
None,None,None,None,None
Vincent Taillet,None,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,53,-
11MANGMT,None,None,None,None
Zainal Hussain,Dreketi FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,-
Faizal Ali,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,46,-
Maboke Matlakala,Magesi FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,34,-
Sam Mason-Smith,Miramar Rangers AFC,https://img.a.transfermarkt.technology/portrait/small/s_201143_18385_2012_1.jpg?lm=1,32,€250k
Thato Madigoe,Baroka FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,-
None,None,None,None,None
Lizandro Echeverría,Without Club,https://img.a.transfermarkt.technology/portrait/small/s_207556_18662_2012_11_01_1.jpg?lm=1,32,-
Jesús Vázquez,Valencia CF,https://img.a.transfermarkt.technology/portrait/small/623024-1644238446.jpg?lm=1,20,€2.00m
Reggie Laryea,Guelph United FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,-
Gregory Roelf,NB La Masia Football Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,34,-
Morrison Palma,Atlético La Paz,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,23,€100k
Takatso Motloung,Free State Stars,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,23,-
None,None,None,None,None
None,None,None,None,None
Menzi Ndwandwe,Chippa United,https://img.a.transfermarkt.technology/portrait/small/391732-1688201274.jpg?lm=1,26,-
None,None,None,None,None
Mlungisi Sikakane,Royal AM FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,€125k
SSG,None,None,None,None
Cosmas Mzizi,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,-
Thabang Kobela,African All Stars FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,-
Anıl Kalıpçı,None,None,None,None
Jorge Almaguer,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
Nordic Scouting AS,None,None,None,None
Sabelo Nkomo,ORBIT College FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,-,-
None,None,None,None,None
Reggy Zondi,Uthongathi FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,27,-
Lwandile Mabuya,Richards Bay FC ,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,23,€75k
Asanda Dyani,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,24,-
Phakamani Mngadi,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
Thapelo Maleka,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,31,-
Douglas Mapfumo,Polokwane City FC,https://img.a.transfermarkt.technology/portrait/small/844772-1635831019.jpg?lm=1,23,€25k
Sidney Govou,Düsseldorfer CfR Linksrheinisch,https://img.a.transfermarkt.technology/portrait/small/s_5357_14171_2012_1.jpg?lm=1,44,-
Naoufel Zerhouni,Raja Club Athletic,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,€450k
None,None,None,None,None
SOUZA GUTEMBERG - EVENTOS E ASSESSORIA ESPORTIVA,None,None,None,None
Maanda Makhado,Mpheni Home Defenders FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,-,-
Cassius Mailula,Toronto FC,https://img.a.transfermarkt.technology/portrait/small/1050866-1675412913.jpg?lm=1,22,€1.00m
None,None,None,None,None
Sifiso Molefe,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,32,-
Felix Badenhorst,Mbabane Swallows,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,34,-
Diego Castellanos,Without Club,https://img.a.transfermarkt.technology/portrait/small/s_184436_26079_2012_1.jpg?lm=1,30,-
Édson Reséndez,Cancún FC,https://img.a.transfermarkt.technology/portrait/small/295423-1580827462.png?lm=1,27,€500k
Antonny Monreal,AD Guanacasteca,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,€200k
None,None,None,None,None
Martín Galván,Salamanca CF UDS,https://img.a.transfermarkt.technology/portrait/small/s_80010_28185_2013_03_20_1.jpg?lm=1,30,-
None,None,None,None,None
Masibulele Maseti,Bizana Pondo Chiefs FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,31,-
None,None,None,None,None
None,None,None,None,None
Taariq Fielies,AmaZulu FC,https://img.a.transfermarkt.technology/portrait/small/243750-1683695761.jpg?lm=1,31,€1.10m
Jordi Cortizo,CF Monterrey,https://img.a.transfermarkt.technology/portrait/small/430021-1692204794.jpg?lm=1,27,€2.00m
Miguel Vallejo,CD Leones Negros de la UdeG,https://img.a.transfermarkt.technology/portrait/small/147626-1681672058.jpg?lm=1,33,€600k
None,None,None,None,None
Kartik Kumar,Papakura City AFC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,-
Giwi Simon,FC Morobe Wawens,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
World Sports Management Agency | WSMA,None,None,None,None
Pokana Mea,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
Joshua Panget,FC Morobe Wawens,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
Josaia Sela,Rewa FA,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,20,€75k
Nelson Kai,Hienghene Sport,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,-
Sakaraia Naisua,Lautoka FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,€125k
Salvador Reyes,CF América,https://img.a.transfermarkt.technology/portrait/small/557070-1611670957.jpg?lm=1,25,€3.50m
None,None,None,None,None
Mlungisi Khumalo,Uthongathi FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
Oscar Villamayor,Real CD España,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,43,-
Nasa,Querétaro FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,44,-
Rosario Cota,Without Club,https://img.a.transfermarkt.technology/portrait/small/353760-1507786660.jpg?lm=1,28,-
None,None,None,None,None
Alex Jaimes,Without Club,https://img.a.transfermarkt.technology/portrait/small/674200-1561041314.jpg?lm=1,26,-
Shinya Kadono,Albion San Diego,https://img.a.transfermarkt.technology/portrait/small/653062-1561223025.jpg?lm=1,26,-
Mohamed Rahim,Renaissance Zemamra,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,€200k
Lucas Maia,Without Club,https://img.a.transfermarkt.technology/portrait/small/451209-1672508860.jpg?lm=1,30,€800k
None,None,None,None,None
Cecil Buru,Western United FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,34,-
Lucky Mothwa,Royal Eagles FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,34,-
None,None,None,None,None
Ernesto Reyes,---,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,-,-
None,None,None,None,None
Samkelo Mgwazela,Without Club,https://img.a.transfermarkt.technology/portrait/small/811935-1667557404.jpg?lm=1,23,€150k
onenexus,None,None,None,None
None,None,None,None,None
Njabulo Buthelezi,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,32,-
Jesús Henestrosa,CD Leones Negros de la UdeG,https://img.a.transfermarkt.technology/portrait/small/264324-1681672012.jpg?lm=1,29,€600k
Fred Fakari,Solomon Warriors F.C.,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,34,-
Giovanni Philander,Steenberg United FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,23,-
Cameron Chweu,Ubuntu Cape Town FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,-,-
Gift Radebe,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
Mziwokuthula Zimu,Mkhambathi FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,33,-
Sello Letooane,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,-
Tshego Molapo,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,24,-
Lutho Mbanjwa,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,-
Sifiso Nkosi,Jomo Cosmos,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
None,None,None,None,None
None,None,None,None,None
None,None,None,None,None
None,None,None,None,None
Sam Burfoot,Takapuna FC,https://img.a.transfermarkt.technology/portrait/small/290821-1415819787.jpg?lm=1,29,€175k
Adolfo Domínguez,Celaya FC,https://img.a.transfermarkt.technology/portrait/small/220934-1617736471.jpg?lm=1,32,€600k
Rodolfo Rodríguez,Lora Club de Fútbol,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,67,-
Danny Phiri,Bulawayo Chiefs FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,34,-
William Loussoueke,CF Mounana,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,37,-
Paul Scholes,Shakhtar Donetsk,https://img.a.transfermarkt.technology/portrait/small/3397-1595498527.jpg?lm=1,49,-
Martin Makam,AS Magenta,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,22,-
None,None,None,None,None
Wonderboy Makhubu,Magesi FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
Xabiso Soldaat,BCM Stars Football Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,-,-
Siyanda Masango,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,-,-
Tshireletso Motsogi,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
Tumelo Njoti,Maritzburg United FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,€250k
Justice Figuareido,Richards Bay FC ,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,€150k
Zukile Mkhize,Royal AM FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,30,€75k
Thabang Ximba,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
Senzo Gumede,Umvoti FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,26,-
Thabiso Mokoena,University of Pretoria FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,31,-
Tlakusani Mthethwa,Moroka Swallows FC,https://img.a.transfermarkt.technology/portrait/small/397495-1692197183.jpg?lm=1,30,€250k
Nicolas Ngobe,Polokwane City FC,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,25,€50k
None,None,None,None,None
Simbarashe Chinani,Unknown,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,28,-
Management-360 a Division of Hermann & Frank GmbH,None,None,None,None
Avela Cezu,BCM Stars Football Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,29,-
Thulani Ndlela,Without Club,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,32,-
Betsiel Hernández,Dorados de Sinaloa,https://img.a.transfermarkt.technology/portrait/small/234951-1477560864.jpg?lm=1,28,€400k
Josué Gómez,El Paso Locomotive FC,https://img.a.transfermarkt.technology/portrait/small/477318-1678996588.jpg?lm=1,29,€250k
Mxolisi Mayongo,Bizana Pondo Chiefs FC,https://img.a.transfermarkt.technology/portrait/small/s_175157_9370_2010_1.jpg?lm=1,34,-
