shooting,dribbling_control,passing_vision,tackling_interception,aerial_defense,speed_agility,strength_stamina,decision_making,work_ethic_effort,leadership,teamwork,goalkeeping_abilities,behavioral_attributes,player_traits,club_rating
5.416666666666667,5.666666666666666,6.388888888888889,8.25,5.888888888888889,10.333333333333334,7.555555555555556,8.5,10.111111111111112,4.666666666666667,7.666666666666667,1.9047619047619047,8.0,2.3333333333333335,1156.0
2.0,6.0,4.0,6.5,5.666666666666667,12.666666666666666,6.0,8.5,8.666666666666666,7.5,6.0,1.7142857142857142,6.5,3.0,1156.0
2.3125,5.875,4.375,7.875,4.916666666666667,12.333333333333334,6.583333333333333,8.875,8.666666666666666,2.5,6.75,2.2142857142857144,5.125,2.25,1156.0
6.833333333333333,8.75,8.555555555555555,9.333333333333332,6.333333333333332,11.333333333333334,9.222222222222223,10.5,11.777777777777779,5.5,11.333333333333334,2.0952380952380953,5.666666666666667,2.3333333333333335,1156.0
2.0,6.8125,4.958333333333333,9.0625,4.583333333333333,12.416666666666666,6.833333333333333,7.375,9.166666666666666,6.625,7.25,2.357142857142857,7.875,2.25,1156.0
8.75,9.5,9.416666666666666,9.125,6.166666666666667,8.666666666666666,8.166666666666666,9.0,10.166666666666666,5.25,9.5,1.6428571428571428,6.0,1.0,1156.0
4.625,7.1875,6.625,7.0625,5.666666666666667,10.083333333333334,7.333333333333333,7.5,9.583333333333334,3.25,9.5,2.392857142857143,4.875,3.0,1156.0
4.25,7.625,6.666666666666667,7.0,5.0,12.5,7.833333333333333,6.25,6.833333333333333,2.75,7.0,2.357142857142857,7.5,1.5,1156.0
7.25,9.5,9.5,11.75,6.333333333333333,12.333333333333334,9.833333333333334,10.25,9.833333333333334,4.5,12.5,2.2142857142857144,4.25,3.0,1156.0
3.4375,7.6875,7.25,8.75,6.083333333333333,12.833333333333334,9.0,9.75,9.916666666666666,4.125,8.5,2.4642857142857144,5.875,2.0,1156.0
2.0625,6.1875,4.625,6.25,5.0,13.083333333333334,5.833333333333333,8.125,7.5,5.625,6.25,2.142857142857143,6.625,2.0,1156.0
6.25,9.8125,8.375,9.375,7.083333333333333,10.666666666666666,9.5,8.75,10.333333333333334,4.125,11.75,1.9642857142857142,6.625,2.0,1156.0
3.3125,7.75,5.041666666666667,7.5625,4.75,11.416666666666666,5.5,7.75,7.583333333333333,4.75,6.25,1.9285714285714286,5.5,1.25,1156.0
5.583333333333334,8.083333333333334,8.111111111111112,9.500000000000002,6.333333333333335,11.666666666666666,9.111111111111112,8.833333333333332,10.0,3.8333333333333335,10.333333333333334,2.142857142857143,7.5,2.0,1156.0
2.333333333333333,6.083333333333333,6.0555555555555545,5.916666666666666,4.333333333333334,12.444444444444443,8.11111111111111,7.0,8.555555555555555,7.5,6.333333333333333,2.380952380952381,4.666666666666666,2.3333333333333335,1156.0
3.833333333333334,7.916666666666667,6.666666666666667,8.75,3.888888888888889,13.333333333333334,8.666666666666666,9.666666666666666,8.666666666666666,5.0,8.0,1.9047619047619049,6.166666666666667,1.6666666666666667,1156.0
4.375,7.25,7.833333333333333,10.25,6.833333333333333,11.833333333333334,10.333333333333334,7.75,7.0,7.0,9.5,2.5,7.0,2.0,1156.0
5.833333333333333,9.916666666666666,8.166666666666666,8.5,5.777777777777778,11.555555555555555,7.888888888888889,7.5,9.444444444444445,3.5,8.666666666666666,2.380952380952381,5.666666666666667,2.0,1156.0
3.5,7.25,5.777777777777779,9.333333333333332,5.666666666666667,13.0,8.444444444444445,9.166666666666666,8.444444444444445,7.833333333333333,8.0,2.0476190476190474,5.666666666666666,2.6666666666666665,1156.0
3.4166666666666665,6.583333333333333,5.611111111111111,8.833333333333334,5.444444444444444,12.888888888888888,8.111111111111112,9.0,8.0,5.166666666666667,7.333333333333333,1.9047619047619047,5.166666666666667,2.3333333333333335,1156.0
5.75,9.75,7.833333333333333,9.25,6.0,11.0,8.666666666666666,11.5,10.0,7.5,8.0,2.0,5.0,3.0,1156.0
3.75,7.125,6.166666666666667,7.25,5.833333333333333,10.666666666666666,7.666666666666667,7.75,9.333333333333334,4.75,8.5,2.0,5.5,1.5,1156.0
4.0,6.75,6.166666666666667,9.75,3.6666666666666665,11.666666666666666,10.333333333333334,12.0,8.666666666666666,6.0,9.0,1.8571428571428572,6.0,1.0,1156.0
7.375,8.1875,8.458333333333334,8.8125,6.416666666666667,10.75,9.166666666666666,8.25,11.25,6.375,10.5,2.0357142857142856,5.5,1.75,1156.0
5.625,7.5625,8.375,8.625,5.0,11.75,9.416666666666666,8.75,11.416666666666666,5.75,9.5,2.3214285714285716,6.5,1.5,1156.0
4.75,6.875,6.666666666666667,8.9375,6.166666666666667,12.333333333333334,7.333333333333333,9.875,9.833333333333334,6.25,9.75,1.8928571428571428,7.125,1.75,1156.0
7.833333333333334,8.750000000000002,8.555555555555555,8.75,5.888888888888889,10.666666666666666,9.111111111111112,9.0,10.444444444444445,5.166666666666667,8.666666666666666,2.0,6.166666666666667,2.3333333333333335,1156.0
6.4375,9.4375,8.083333333333334,8.4375,5.0,12.5,8.25,9.625,10.25,4.75,11.5,2.0,6.125,2.0,1156.0
5.5,8.25,8.5,10.875,5.833333333333333,11.833333333333334,10.333333333333334,10.0,9.666666666666666,6.5,8.0,2.0714285714285716,6.75,2.5,1156.0
5.0625,7.5625,6.291666666666667,8.75,5.666666666666667,11.666666666666666,7.583333333333333,10.25,10.0,5.5,9.25,2.107142857142857,6.375,1.75,1156.0
4.166666666666666,8.166666666666666,7.111111111111111,9.083333333333334,6.222222222222221,12.444444444444443,7.555555555555556,10.166666666666668,8.444444444444445,5.5,9.333333333333334,1.9523809523809526,5.5,1.6666666666666667,1156.0
4.083333333333334,8.25,7.5,8.333333333333332,4.333333333333334,10.222222222222221,9.444444444444445,7.5,12.555555555555557,5.5,10.666666666666666,1.8571428571428572,4.666666666666666,2.3333333333333335,1156.0
3.125,7.875,7.0,8.75,7.5,13.333333333333334,8.666666666666666,10.25,11.0,5.75,9.0,1.7857142857142858,5.25,2.5,1156.0
2.75,7.75,5.722222222222222,9.0,6.0,12.555555555555555,8.222222222222223,7.166666666666667,9.333333333333334,4.666666666666667,8.0,2.2857142857142856,7.166666666666667,1.6666666666666667,1156.0
8.5,8.625,8.75,9.875,5.5,12.0,10.166666666666666,8.25,12.166666666666666,4.5,12.0,2.2857142857142856,7.5,3.0,1156.0
3.6875,7.0,6.833333333333333,8.1875,6.166666666666667,10.5,7.333333333333333,7.0,8.5,5.125,7.75,2.3214285714285716,7.375,1.0,1156.0
5.0,7.125,6.791666666666667,7.3125,4.916666666666667,9.5,8.416666666666666,8.25,9.25,4.875,8.25,1.8571428571428572,7.0,1.5,1156.0
8.5,10.875,9.666666666666666,8.875,5.166666666666667,12.0,9.833333333333334,9.0,12.0,5.75,11.0,1.8571428571428572,6.25,2.0,1156.0
4.1875,6.125,5.833333333333333,8.9375,5.916666666666667,11.416666666666666,8.5,10.75,7.833333333333333,5.125,8.0,2.0714285714285716,5.875,2.75,1156.0
8.5,8.375,7.25,7.25,5.166666666666667,11.166666666666666,8.166666666666666,8.75,7.833333333333333,3.25,6.5,2.357142857142857,6.75,1.5,1156.0
7.0,9.5,9.5,11.0,6.333333333333333,12.333333333333334,10.0,9.5,8.666666666666666,4.0,10.0,2.4285714285714284,6.0,3.0,1156.0
6.5,9.25,8.416666666666666,9.125,5.75,10.166666666666666,9.75,9.0,11.166666666666666,5.0,9.5,2.142857142857143,5.75,1.5,1156.0
7.25,7.5,8.333333333333334,8.75,5.0,10.666666666666666,10.333333333333334,9.5,10.333333333333334,4.5,10.0,2.2857142857142856,6.0,3.0,1156.0
6.25,7.0,6.791666666666667,8.5625,6.166666666666667,9.416666666666666,7.666666666666667,7.625,9.333333333333334,3.75,8.0,2.2857142857142856,5.625,2.0,1156.0
6.833333333333333,8.916666666666666,8.722222222222221,8.833333333333334,4.888888888888888,12.222222222222223,10.222222222222223,9.666666666666668,10.333333333333334,4.0,11.333333333333334,2.142857142857143,5.666666666666666,2.3333333333333335,1156.0
7.0,7.75,8.666666666666666,9.75,6.333333333333333,11.666666666666666,12.333333333333334,9.0,11.666666666666666,5.5,9.0,2.142857142857143,7.5,3.0,1156.0
4.5,7.75,5.833333333333333,10.25,7.333333333333333,9.333333333333334,8.0,11.5,8.666666666666666,5.0,8.0,1.7142857142857142,5.5,1.0,1156.0
3.4375,7.0,6.416666666666667,8.6875,6.0,11.75,7.666666666666667,9.5,10.75,4.625,8.25,2.2142857142857144,5.375,2.75,1156.0
4.5,6.75,6.055555555555556,8.583333333333332,5.888888888888889,11.777777777777779,8.0,8.0,8.111111111111112,5.666666666666667,7.666666666666667,1.9523809523809526,7.0,2.3333333333333335,1156.0
6.5,8.25,8.333333333333334,8.5,5.0,11.666666666666666,10.666666666666666,8.0,13.333333333333334,7.0,8.5,1.7857142857142858,8.75,3.0,1156.0
5.75,9.1875,7.291666666666667,8.375,5.0,12.416666666666666,8.166666666666666,11.125,7.666666666666667,4.5,7.0,2.142857142857143,5.125,2.5,1156.0
6.5,8.625,8.333333333333334,9.5,6.833333333333333,10.0,9.833333333333334,10.5,7.833333333333333,5.5,9.5,2.0714285714285716,6.75,2.0,1156.0
4.25,6.833333333333333,6.444444444444444,7.583333333333334,5.777777777777778,13.222222222222221,7.222222222222222,8.833333333333334,9.333333333333334,4.666666666666667,8.0,2.3333333333333335,6.5,2.0,1156.0
5.3125,9.5,7.916666666666667,9.0625,5.5,13.583333333333334,8.5,9.0,9.333333333333334,4.25,10.5,2.0357142857142856,5.375,2.5,1156.0
6.6875,8.875,9.166666666666666,8.4375,5.666666666666667,10.833333333333334,8.666666666666666,8.125,9.666666666666666,4.125,10.75,2.25,5.0,2.0,1156.0
4.75,6.375,6.875,8.5625,6.416666666666667,10.833333333333334,9.25,8.75,8.166666666666666,4.625,7.25,2.357142857142857,3.75,2.0,1156.0
4.0,5.8125,5.5,8.5,5.416666666666667,9.833333333333334,7.75,7.75,11.083333333333334,4.625,10.0,2.3214285714285716,7.0,1.25,1156.0
5.416666666666667,9.833333333333332,8.833333333333334,9.333333333333334,7.222222222222221,10.111111111111112,10.555555555555555,10.666666666666668,9.777777777777777,5.333333333333334,8.666666666666666,2.380952380952381,6.666666666666667,2.0,1156.0
3.9999999999999996,6.083333333333333,5.777777777777779,8.333333333333334,4.888888888888888,12.0,6.555555555555556,9.5,9.222222222222223,3.666666666666667,7.666666666666667,2.238095238095238,7.166666666666666,1.6666666666666667,1156.0
5.083333333333333,8.583333333333334,7.833333333333333,10.0,6.222222222222221,11.222222222222221,9.888888888888888,11.0,12.111111111111112,7.0,9.666666666666666,2.142857142857143,6.5,2.3333333333333335,1156.0
5.0,7.625,7.333333333333333,8.6875,6.25,10.333333333333334,8.916666666666666,8.75,9.333333333333334,5.625,7.5,2.0714285714285716,6.0,2.25,1156.0
5.0,7.25,7.208333333333333,8.1875,5.583333333333333,12.333333333333334,7.416666666666667,7.0,8.5,4.0,8.25,2.0357142857142856,6.125,1.75,1156.0
2.0,5.625,4.166666666666667,5.875,4.666666666666667,11.0,5.833333333333333,8.75,7.166666666666667,3.25,5.5,1.7142857142857142,5.25,2.5,1156.0
6.0,7.5,8.055555555555555,8.583333333333334,6.111111111111111,9.222222222222223,8.777777777777777,8.0,9.88888888888889,4.833333333333333,8.333333333333334,2.380952380952381,5.0,1.0,1156.0
5.666666666666667,8.083333333333334,7.611111111111111,9.25,6.555555555555556,11.333333333333334,8.222222222222221,9.333333333333332,9.555555555555555,5.0,8.333333333333334,1.761904761904762,5.833333333333333,1.3333333333333333,1156.0
3.833333333333333,6.5,6.444444444444444,8.416666666666668,6.888888888888889,9.444444444444445,9.0,9.5,8.555555555555555,4.5,7.666666666666667,1.8571428571428574,7.0,2.3333333333333335,1156.0
4.583333333333334,8.583333333333332,7.333333333333333,10.25,7.0,10.888888888888888,8.0,10.333333333333332,7.888888888888888,4.0,9.0,1.9523809523809523,6.166666666666667,3.0,1156.0
5.3125,7.1875,6.125,8.0,5.583333333333333,10.666666666666666,9.166666666666666,7.5,9.083333333333334,4.625,9.25,2.0,5.375,1.75,1156.0
3.5,6.375,5.583333333333333,6.8125,5.333333333333333,12.583333333333334,8.0,8.625,8.083333333333334,4.75,7.25,1.8571428571428572,6.25,2.0,1156.0
3.4375,6.8125,6.0,9.125,5.75,12.0,8.833333333333334,10.375,7.25,6.125,8.25,2.107142857142857,5.625,2.75,1156.0
4.125,7.125,6.458333333333333,7.3125,3.9166666666666665,12.916666666666666,7.333333333333333,7.875,8.75,4.0,7.5,1.8928571428571428,5.875,1.25,1156.0
4.0,5.75,6.833333333333333,11.5,8.0,9.0,11.666666666666666,9.5,13.0,3.0,12.0,2.0,7.0,3.0,1156.0
6.1875,7.75,8.0,9.9375,7.25,10.75,8.833333333333334,11.375,10.916666666666666,5.125,10.25,2.1785714285714284,8.25,2.25,1156.0
5.125,7.8125,7.208333333333333,7.5,5.166666666666667,10.5,6.916666666666667,7.75,8.0,6.0,8.5,1.9642857142857142,6.625,2.5,1156.0
4.5,7.75,6.833333333333333,12.0,6.333333333333333,13.0,8.333333333333334,8.0,10.333333333333334,7.0,7.0,2.142857142857143,3.0,1.0,1156.0
3.8125,6.875,7.25,7.9375,6.083333333333333,10.583333333333334,8.666666666666666,8.875,9.5,4.375,9.5,2.0357142857142856,4.375,1.75,1156.0
4.666666666666667,7.333333333333333,6.611111111111112,9.250000000000002,4.888888888888889,12.222222222222221,8.444444444444445,7.333333333333334,8.333333333333334,6.166666666666666,8.0,2.2857142857142856,7.166666666666666,1.6666666666666667,1156.0
4.5,9.0,6.888888888888888,6.5,5.4444444444444455,12.444444444444445,7.444444444444444,9.166666666666666,9.222222222222221,6.5,9.0,2.0952380952380953,6.333333333333333,2.0,1156.0
2.5,6.375,5.583333333333333,7.0,5.583333333333333,10.416666666666666,6.916666666666667,6.5,7.5,4.375,7.0,2.107142857142857,6.125,2.0,1156.0
6.0,8.166666666666668,8.833333333333334,9.0,6.111111111111111,11.333333333333334,8.555555555555555,9.333333333333334,9.222222222222221,4.5,8.666666666666666,2.476190476190476,7.0,2.3333333333333335,1156.0
4.916666666666666,6.5,6.722222222222222,9.75,6.333333333333333,13.333333333333334,7.777777777777778,9.0,11.555555555555555,5.333333333333334,8.333333333333334,2.0,7.5,2.3333333333333335,1156.0
5.8125,8.625,8.958333333333334,9.9375,5.5,12.083333333333334,9.166666666666666,10.0,10.75,5.75,12.5,2.2142857142857144,6.125,2.75,1156.0
6.375,8.8125,7.291666666666667,7.1875,5.583333333333333,10.166666666666666,8.25,7.875,7.916666666666667,5.0,8.0,1.8571428571428572,5.875,2.0,1156.0
7.0625,7.9375,8.041666666666666,8.0625,6.083333333333333,10.333333333333334,9.333333333333334,9.25,9.333333333333334,4.625,9.25,1.8928571428571428,4.625,3.25,1259.0
6.5,9.25,9.0,10.75,7.666666666666667,10.666666666666666,9.666666666666666,10.0,7.0,6.0,10.0,2.142857142857143,6.5,2.0,1156.0
2.5625,7.75,5.875,9.0,4.666666666666667,13.25,8.0,9.125,7.0,6.125,7.75,2.0714285714285716,5.75,2.0,1156.0
2.25,5.5,5.0,10.0,5.0,12.0,6.333333333333333,10.0,10.666666666666666,5.0,7.0,2.142857142857143,5.5,2.0,1156.0
1.875,7.0,4.166666666666667,5.125,4.166666666666667,11.166666666666666,5.166666666666667,6.75,6.166666666666667,6.5,4.5,2.0714285714285716,5.25,2.5,1156.0
4.625,7.75,7.833333333333333,9.6875,5.916666666666667,11.666666666666666,8.75,9.25,8.75,4.125,9.0,2.142857142857143,5.75,2.25,1156.0
7.875,9.0,10.416666666666666,10.75,8.0,10.833333333333334,11.666666666666666,9.75,12.0,7.0,12.5,2.0714285714285716,6.5,2.0,1156.0
4.875,6.8125,7.0,8.625,4.75,12.25,8.916666666666666,8.875,11.833333333333334,4.25,9.25,1.8571428571428572,6.5,2.0,1156.0
4.083333333333333,8.083333333333332,6.055555555555556,9.333333333333334,4.888888888888888,10.777777777777779,7.4444444444444455,10.333333333333334,7.777777777777778,5.333333333333333,8.0,2.238095238095238,4.833333333333333,2.3333333333333335,1156.0
6.583333333333333,8.916666666666666,8.944444444444445,9.75,6.666666666666665,11.111111111111109,10.555555555555555,9.833333333333334,10.555555555555555,6.333333333333333,12.0,2.238095238095238,6.333333333333333,1.3333333333333333,1156.0
3.4375,7.5,6.416666666666667,9.0625,6.083333333333333,12.5,7.083333333333333,9.25,9.416666666666666,5.25,7.25,2.2142857142857144,5.125,2.75,1156.0
5.5,9.375,8.583333333333334,8.0,5.333333333333333,10.833333333333334,7.333333333333333,9.75,9.833333333333334,5.5,7.0,1.6428571428571428,5.5,2.5,1156.0
5.625,8.5625,8.666666666666666,9.9375,6.416666666666667,11.0,9.25,9.5,9.333333333333334,6.625,11.75,2.4642857142857144,7.0,2.5,1156.0
3.5,6.0625,6.083333333333333,8.75,5.75,11.0,8.0,8.5,9.25,4.25,8.0,2.0357142857142856,5.5,1.5,1156.0
5.083333333333333,5.416666666666667,7.611111111111111,9.083333333333332,6.666666666666668,10.444444444444443,10.0,8.833333333333334,10.0,6.0,10.333333333333334,2.047619047619048,5.666666666666667,2.6666666666666665,1156.0
5.9375,6.75,7.333333333333333,8.875,5.75,10.5,8.583333333333334,8.375,11.416666666666666,3.125,11.25,2.142857142857143,5.625,1.5,1156.0
5.75,10.875,9.416666666666666,10.125,5.0,11.5,10.0,11.5,10.333333333333334,6.5,9.5,2.357142857142857,6.75,1.5,1156.0
3.0,6.916666666666666,6.111111111111112,8.25,6.333333333333333,12.555555555555557,7.333333333333333,9.666666666666666,7.777777777777779,6.166666666666667,6.333333333333333,1.9523809523809526,4.666666666666667,3.0,1156.0
5.875,7.875,8.416666666666666,9.0,4.0,10.666666666666666,9.0,9.75,10.833333333333334,5.5,10.0,2.4285714285714284,6.0,3.0,1156.0
5.0,6.583333333333334,6.9444444444444455,8.333333333333334,5.222222222222222,10.777777777777779,7.777777777777778,8.166666666666668,9.444444444444445,5.166666666666667,8.333333333333334,2.8095238095238098,5.166666666666666,1.3333333333333333,1156.0
1.875,4.25,4.166666666666667,6.0,4.5,13.5,7.333333333333333,6.5,7.666666666666667,4.25,6.0,2.0714285714285716,5.0,2.5,1156.0
4.625,8.0,7.416666666666667,7.75,5.166666666666667,12.083333333333334,7.416666666666667,9.0,9.666666666666666,5.125,9.5,2.357142857142857,5.625,2.0,1315.0
4.333333333333333,9.333333333333334,7.500000000000001,9.666666666666666,5.555555555555556,12.666666666666666,7.4444444444444455,10.0,8.0,3.8333333333333335,8.666666666666666,2.1428571428571432,4.5,1.3333333333333333,1156.0
3.1666666666666665,7.0,5.0,7.166666666666667,5.111111111111112,11.222222222222223,6.777777777777778,9.0,8.333333333333334,3.833333333333333,7.666666666666667,2.1904761904761907,7.333333333333333,1.6666666666666667,1156.0
4.166666666666666,7.833333333333334,6.5,9.500000000000002,5.333333333333333,13.444444444444443,7.888888888888888,9.333333333333334,8.777777777777779,5.666666666666666,8.0,1.8571428571428572,5.333333333333334,1.6666666666666667,1156.0
5.0,7.8125,7.125,8.0625,5.5,10.75,8.0,7.75,8.333333333333334,5.25,9.25,1.8571428571428572,4.875,3.25,1156.0
3.75,7.25,5.958333333333333,8.25,5.083333333333333,11.25,8.083333333333334,8.25,7.916666666666667,6.625,7.75,2.107142857142857,6.25,2.5,1156.0
3.916666666666667,6.333333333333333,5.277777777777778,7.75,5.222222222222222,11.333333333333334,6.555555555555556,9.5,7.555555555555556,5.5,7.666666666666667,2.7619047619047623,4.5,1.6666666666666667,1156.0
3.5,6.875,6.666666666666667,8.75,5.166666666666667,10.5,8.166666666666666,10.0,8.333333333333334,5.25,8.0,1.8571428571428572,5.5,2.0,1156.0
3.75,6.75,5.666666666666667,8.75,6.166666666666667,6.833333333333333,8.0,8.75,9.833333333333334,6.0,8.0,1.9285714285714286,7.0,2.5,1156.0
3.125,7.5625,6.083333333333333,7.4375,5.75,12.25,7.666666666666667,8.25,7.166666666666667,6.875,8.5,1.8928571428571428,4.5,2.75,1156.0
3.9999999999999996,8.083333333333334,7.333333333333333,7.500000000000001,4.888888888888888,11.222222222222223,6.777777777777779,7.333333333333334,8.222222222222223,5.0,9.333333333333334,2.142857142857143,7.5,2.3333333333333335,1156.0
5.0,7.25,8.11111111111111,8.583333333333334,6.777777777777778,10.888888888888888,9.111111111111109,8.833333333333332,10.111111111111112,6.5,8.666666666666666,2.1904761904761902,6.833333333333333,3.0,1156.0
3.25,7.3125,6.041666666666667,8.875,5.5,10.583333333333334,8.166666666666666,9.25,9.833333333333334,4.625,9.25,1.8214285714285714,5.75,2.25,1156.0
4.25,7.125,6.625,8.375,5.0,11.833333333333334,8.083333333333334,10.25,9.416666666666666,5.25,10.0,2.0,7.0,1.0,1156.0
3.8125,8.125,7.791666666666667,9.0,5.25,13.333333333333334,8.666666666666666,8.5,8.666666666666666,4.75,7.75,2.142857142857143,4.875,2.25,1156.0
2.25,7.5,6.0,8.25,4.666666666666667,14.0,6.666666666666667,8.5,7.333333333333333,6.0,8.0,2.5714285714285716,4.0,2.0,1156.0
4.75,6.583333333333334,7.222222222222222,8.833333333333332,5.777777777777779,10.777777777777779,7.888888888888889,9.333333333333334,8.555555555555555,4.333333333333333,8.666666666666666,2.4285714285714284,5.0,1.3333333333333333,1156.0
3.8125,8.3125,7.125,8.125,5.416666666666667,12.166666666666666,7.75,8.125,9.833333333333334,5.75,9.75,2.1785714285714284,6.125,2.0,1156.0
2.875,6.125,6.166666666666667,7.75,6.0,13.833333333333334,7.833333333333333,9.5,10.0,4.75,7.5,2.2857142857142856,5.25,1.5,1156.0
3.5,7.625,6.208333333333333,7.625,5.916666666666667,11.833333333333334,8.083333333333334,6.75,9.083333333333334,5.125,8.0,2.2857142857142856,5.75,1.75,1156.0
4.875,7.9375,6.916666666666667,8.6875,5.666666666666667,11.333333333333334,7.833333333333333,9.75,9.166666666666666,5.125,7.25,1.8571428571428572,5.375,3.0,1329.0
5.5,8.625,6.75,7.875,3.8333333333333335,11.833333333333334,7.666666666666667,8.625,8.25,4.5,8.0,2.25,5.25,1.5,1156.0
3.3125,7.625,6.5,9.8125,6.5,13.583333333333334,8.083333333333334,9.625,8.0,5.25,8.5,1.9642857142857142,6.125,2.5,1156.0
1.9166666666666665,5.5,3.888888888888889,6.75,4.555555555555555,11.666666666666666,5.666666666666667,8.5,7.222222222222221,4.166666666666667,6.333333333333333,2.095238095238095,5.166666666666667,2.3333333333333335,1156.0
4.375,9.375,7.416666666666667,8.375,4.5,12.166666666666666,7.0,8.75,9.666666666666666,4.0,9.5,2.0,4.75,2.0,1156.0
9.5,9.25,8.333333333333334,8.5,5.666666666666667,10.0,9.666666666666666,8.5,10.333333333333334,5.0,15.0,2.2857142857142856,6.0,1.0,1156.0
5.166666666666666,7.000000000000001,7.166666666666667,6.749999999999999,5.333333333333333,9.555555555555555,8.111111111111112,7.0,8.111111111111112,3.8333333333333335,9.666666666666666,1.7619047619047616,4.833333333333333,2.6666666666666665,1156.0
4.75,5.5,5.5,7.875,5.666666666666667,11.5,8.166666666666666,6.75,9.166666666666666,5.75,8.5,2.2857142857142856,5.5,2.0,1156.0
6.416666666666667,9.166666666666666,8.5,9.083333333333334,5.0,12.888888888888888,7.555555555555556,8.0,11.666666666666666,4.166666666666667,10.333333333333334,2.0,6.333333333333334,2.6666666666666665,1156.0
2.0,5.875,4.166666666666667,6.375,4.333333333333333,12.833333333333334,6.0,6.75,9.5,5.25,7.0,2.5714285714285716,7.75,1.5,1156.0
5.625,7.125,7.166666666666667,8.375,4.166666666666667,10.333333333333334,9.833333333333334,9.0,10.333333333333334,5.0,9.5,2.0,4.0,2.5,1156.0
3.7499999999999996,7.416666666666667,6.5,8.833333333333334,5.333333333333333,12.222222222222223,6.777777777777778,8.166666666666666,8.444444444444445,5.0,8.666666666666666,2.3809523809523805,7.333333333333334,2.3333333333333335,1156.0
3.5,6.5,6.833333333333333,8.125,4.333333333333333,13.5,8.666666666666666,8.0,9.333333333333334,6.5,5.5,2.0,6.75,1.0,1156.0
3.25,7.0,4.333333333333333,8.5,4.666666666666667,13.0,5.333333333333333,8.0,5.666666666666667,5.5,7.0,2.0,3.5,2.0,1156.0
2.1875,5.375,5.041666666666667,6.9375,5.5,10.083333333333334,7.083333333333333,7.75,9.166666666666666,3.125,12.5,2.107142857142857,6.0,2.75,1156.0
7.416666666666667,7.666666666666666,7.888888888888889,9.083333333333334,5.0,10.777777777777777,9.0,9.666666666666668,8.88888888888889,4.666666666666667,9.333333333333334,2.0,4.666666666666667,1.6666666666666667,1156.0
4.4375,6.75,5.666666666666667,9.0,6.5,11.25,9.583333333333334,9.375,10.666666666666666,4.75,9.25,2.0357142857142856,6.375,2.0,1156.0
4.083333333333333,6.916666666666667,6.0,9.416666666666668,5.888888888888889,11.666666666666666,5.5555555555555545,10.666666666666666,9.111111111111112,5.666666666666667,7.333333333333333,1.9047619047619047,7.0,2.3333333333333335,1156.0
5.5,8.416666666666668,8.222222222222223,9.000000000000002,6.666666666666668,12.0,9.111111111111112,9.166666666666666,12.555555555555555,5.666666666666667,10.333333333333334,2.0952380952380953,8.166666666666666,2.3333333333333335,1156.0
4.125,7.75,6.791666666666667,9.125,5.416666666666667,12.666666666666666,8.333333333333334,9.25,10.5,4.5,7.5,2.142857142857143,7.5,2.25,1156.0
5.25,8.875,8.583333333333334,9.125,4.5,11.666666666666666,9.5,10.75,11.833333333333334,7.25,9.0,2.0,5.75,2.5,1156.0
5.25,9.4375,8.958333333333334,8.9375,5.75,11.166666666666666,9.75,9.625,10.833333333333334,5.125,10.5,2.107142857142857,7.5,2.25,1156.0
4.3125,8.125,6.666666666666667,7.8125,5.166666666666667,12.583333333333334,8.083333333333334,8.75,8.0,5.25,9.25,1.9642857142857142,5.375,1.75,1156.0
3.25,6.375,5.583333333333333,8.125,5.833333333333333,12.0,7.166666666666667,9.75,8.833333333333334,4.25,9.0,2.0714285714285716,6.75,2.5,1156.0
3.75,7.25,5.916666666666667,7.875,5.5,12.833333333333334,8.5,8.75,10.666666666666666,4.25,7.5,2.5714285714285716,5.75,2.5,1156.0
4.4375,8.75,7.0,9.125,6.916666666666667,11.5,7.666666666666667,9.0,7.75,6.625,8.5,2.25,5.5,2.0,1156.0
3.875,7.0,6.416666666666667,8.625,5.166666666666667,12.666666666666666,8.25,7.125,8.666666666666666,4.25,8.75,2.0357142857142856,5.0,2.75,1156.0
2.875,8.5,6.416666666666667,9.25,4.5,13.166666666666666,8.5,10.5,8.333333333333334,4.5,8.0,2.357142857142857,4.75,2.5,1156.0
5.375,7.9375,7.708333333333333,7.6875,5.666666666666667,11.583333333333334,8.5,8.75,8.166666666666666,6.375,8.5,2.142857142857143,7.5,1.25,1156.0
5.625,8.375,7.5,8.75,6.333333333333333,10.333333333333334,10.0,7.25,10.666666666666666,5.5,9.5,2.142857142857143,6.25,3.5,1156.0
5.3125,6.6875,6.875,7.75,5.416666666666667,11.5,8.583333333333334,7.875,10.666666666666666,5.5,9.75,1.6785714285714286,5.125,2.5,1156.0
6.0,8.75,7.625,8.625,5.5,12.916666666666666,8.25,10.375,8.583333333333334,4.125,8.75,2.0714285714285716,5.25,2.0,1156.0
7.25,9.0,9.333333333333334,9.5,4.833333333333333,12.25,8.416666666666666,9.125,11.5,6.125,10.0,2.0357142857142856,6.5,2.75,1156.0
6.5,9.083333333333334,7.5,7.333333333333333,3.6666666666666665,10.222222222222221,8.444444444444445,8.666666666666668,9.222222222222221,3.5,9.0,2.047619047619048,5.333333333333333,2.6666666666666665,1156.0
8.083333333333332,8.666666666666666,9.0,9.000000000000002,7.000000000000001,11.333333333333334,11.444444444444443,8.666666666666668,10.666666666666666,6.0,11.0,2.142857142857143,7.0,2.0,1156.0
